pet_13850, 3388, 喝咖啡, 睡覺
pet_8310, 3354, 睡覺, 爽
pet_4938, 3354, 睡覺, 爽
pet_2684, 3354, 睡覺, 爽
pet_794, 3354, 睡覺, 爽
pet_2566, 3366, 自動鉛筆, 自動
pet_794, 3366, 自動鉛筆, 自動
pet_2566, 3366, 自動鉛筆, 鉛筆
pet_794, 3366, 自動鉛筆, 鉛筆
pet_8137, 3353, 曖昧, 戀愛
pet_794, 3353, 曖昧, 戀愛
pet_5102, 3353, 曖昧, 告白
pet_6449, 3353, 曖昧, 告白
pet_794, 3353, 曖昧, 告白
pet_9913, 3357, 用功, 知識
pet_1367, 3357, 用功, 知識
pet_794, 3353, 女朋友, 做愛
pet_12142, 3355, 冬天, 穿厚衣服
pet_11811, 3355, 冬天, 穿厚衣服
pet_794, 3355, 冬天, 穿厚衣服
pet_11852, 3355, 冷, 穿厚衣服
pet_8703, 3355, 冷, 穿厚衣服
pet_794, 3355, 冷, 穿厚衣服
pet_10842, 3366, 衛生紙, 木頭
pet_12187, 3366, 衛生紙, 木頭
pet_794, 3366, 衛生紙, 木頭
pet_7266, 3393, 老鼠, 狗貓
pet_1247, 3393, 老鼠, 狗貓
pet_6794, 3355, 餓, 吃東西
pet_794, 3355, 餓, 吃東西
pet_11453, 3355, 起床, 吃東西
pet_794, 3355, 起床, 吃東西
pet_12289, 3390, 寵物, 玩
pet_4783, 3390, 寵物, 玩
pet_862, 3390, 寵物, 玩
pet_862, 3390, 寵物, 出去玩
pet_11692, 3404, 權力, 金錢
pet_6501, 3404, 權力, 金錢
pet_108, 3404, 權力, 金錢
pet_108, 3404, 一切, 金錢
pet_229, 3390, 正妹, 逛街
pet_1111, 3390, 正妹, 逛街
pet_1360, 3370, 老鼠, 恐怖的動物
pet_13299, 3366, 塑膠袋, 塑膠
pet_10311, 3366, 塑膠袋, 塑膠
pet_2292, 3366, 塑膠袋, 塑膠
pet_1111, 3366, 塑膠袋, 塑膠
pet_13676, 3366, 大便, 食物
pet_7582, 3366, 大便, 食物
pet_6728, 3366, 大便, 食物
pet_5039, 3366, 大便, 食物
pet_183, 3366, 大便, 食物
pet_3349, 3366, 大便, 食物
pet_3705, 3366, 大便, 食物
pet_1111, 3366, 大便, 食物
pet_11513, 3404, 友情, 朋友
pet_64, 3404, 友情, 朋友
pet_1436, 3404, 友情, 朋友
pet_5032, 3355, 做愛, 人
pet_167, 3355, 做愛, 人
pet_10227, 3383, 蟑螂, 繁殖
pet_167, 3383, 蟑螂, 繁殖
pet_12794, 3383, 蟑螂, 被打
pet_167, 3383, 蟑螂, 被打
pet_2747, 3387, 吃飯, 健康
pet_6992, 3387, 吃飯, 健康
pet_5029, 3387, 吃飯, 健康
pet_11833, 3383, 恐龍, 吃飯
pet_1475, 3383, 恐龍, 吃飯
pet_11833, 3383, 恐龍, 睡覺
pet_5152, 3383, 恐龍, 睡覺
pet_1475, 3383, 恐龍, 睡覺
pet_364, 3353, 想看電視時, 吃東西
pet_1449, 3353, 想看電視時, 吃東西
pet_4494, 3353, 想睡覺, 吃東西
pet_1472, 3353, 想睡覺, 吃東西
pet_2807, 3353, 天氣冷, 放屁
pet_1336, 3353, 天氣冷, 放屁
pet_11874, 3370, 漫畫, 書
pet_10619, 3370, 漫畫, 書
pet_6997, 3370, 漫畫, 書
pet_6903, 3370, 漫畫, 書
pet_5307, 3370, 漫畫, 書
pet_1192, 3370, 漫畫, 書
pet_10619, 3370, 漫畫, 休閒
pet_6997, 3370, 漫畫, 休閒
pet_1192, 3370, 漫畫, 休閒
pet_12597, 3366, 便當, 麵
pet_8869, 3366, 便當, 麵
pet_1262, 3366, 便當, 麵
pet_11710, 3388, 唱歌, 睡覺
pet_1262, 3388, 唱歌, 睡覺
pet_13403, 3380, 槍, 打架
pet_10959, 3380, 槍, 打架
pet_12896, 3386, 休息, 健康
pet_11502, 3386, 休息, 健康
pet_10319, 3386, 休息, 健康
pet_12486, 3388, 口渴, 喝水
pet_8376, 3388, 口渴, 喝水
pet_6136, 3388, 口渴, 喝水
pet_5667, 3365, 銀, 金屬
pet_6411, 3365, 銀, 金屬
pet_908, 3365, 銀, 金屬
pet_11874, 3370, 課本, 書
pet_4770, 3370, 課本, 書
pet_4969, 3370, 課本, 書
pet_908, 3370, 課本, 書
pet_13208, 3370, 課本, 教科書
pet_9632, 3370, 課本, 教科書
pet_908, 3370, 課本, 教科書
pet_6315, 3388, 換泳衣, 游泳
pet_5220, 3388, 換泳衣, 游泳
pet_1461, 3388, 換泳衣, 游泳
pet_6191, 3390, 主人, 妳
pet_6191, 3390, 主人, 妳
pet_1225, 3390, 主人, 妳
pet_64, 3388, 刷牙, 接吻
pet_12459, 3360, 打球, 熱身
pet_8566, 3360, 打球, 熱身
pet_6521, 3360, 打球, 熱身
pet_7115, 3360, 打球, 熱身
pet_5369, 3360, 打球, 熱身
pet_1210, 3378, 毒, 奶粉
pet_6352, 3386, 養我, 好玩
pet_7646, 3386, 養我, 好玩
pet_5029, 3378, 奶, 牛奶
pet_1210, 3378, 奶, 牛奶
pet_12380, 3378, 營養, 牛奶
pet_7997, 3378, 營養, 牛奶
pet_7997, 3378, 鈣質, 牛奶
pet_7395, 3356, 工作, 快樂
pet_5540, 3356, 工作, 快樂
pet_4089, 3356, 工作, 快樂
pet_1446, 3356, 工作, 快樂
pet_13019, 3356, 工作, 很累
pet_7501, 3356, 工作, 很累
pet_4574, 3356, 工作, 很累
pet_4355, 3356, 工作, 很累
pet_5564, 3356, 工作, 很累
pet_1446, 3356, 工作, 很累
pet_201, 3356, 工作, 很累
pet_5863, 3354, 吃飯, 舒服
pet_9244, 3354, 吃飯, 舒服
pet_6537, 3354, 吃飯, 舒服
pet_1482, 3354, 吃飯, 舒服
pet_7797, 3357, 泡麵, 滿足
pet_1367, 3357, 泡麵, 滿足
pet_7017, 3360, 睡覺, 調鬧鐘
pet_5189, 3360, 睡覺, 調鬧鐘
pet_5021, 3360, 睡覺, 調鬧鐘
pet_1367, 3360, 睡覺, 調鬧鐘
pet_11410, 3360, 睡覺, 開冷氣
pet_2874, 3360, 睡覺, 開冷氣
pet_14020, 3360, 睡覺, 開冷氣
pet_13534, 3360, 睡覺, 開冷氣
pet_6062, 3360, 睡覺, 開冷氣
pet_13200, 3360, 睡覺, 開冷氣
pet_8581, 3360, 睡覺, 開冷氣
pet_12047, 3360, 睡覺, 開冷氣
pet_11562, 3360, 睡覺, 開冷氣
pet_12573, 3360, 睡覺, 開冷氣
pet_12328, 3360, 睡覺, 開冷氣
pet_10669, 3360, 睡覺, 開冷氣
pet_9964, 3360, 睡覺, 開冷氣
pet_11001, 3360, 睡覺, 開冷氣
pet_11001, 3360, 睡覺, 開冷氣
pet_11001, 3360, 睡覺, 開冷氣
pet_11001, 3360, 睡覺, 開冷氣
pet_11193, 3360, 睡覺, 開冷氣
pet_11001, 3360, 睡覺, 開冷氣
pet_10593, 3360, 睡覺, 開冷氣
pet_10132, 3360, 睡覺, 開冷氣
pet_10920, 3360, 睡覺, 開冷氣
pet_10297, 3360, 睡覺, 開冷氣
pet_6606, 3360, 睡覺, 開冷氣
pet_8885, 3360, 睡覺, 開冷氣
pet_6493, 3360, 睡覺, 開冷氣
pet_12486, 3360, 考試, 寫名字
pet_11453, 3360, 考試, 寫名字
pet_9882, 3360, 考試, 寫名字
pet_2986, 3360, 考試, 寫名字
pet_3941, 3360, 考試, 寫名字
pet_1367, 3360, 考試, 寫名字
pet_12791, 3360, 考試, 寫座號
pet_1367, 3360, 考試, 寫座號
pet_3941, 3360, 考試, 看旁邊
pet_1367, 3360, 考試, 看旁邊
pet_12479, 3354, 打電動, 無聊
pet_1390, 3354, 打電動, 無聊
pet_263, 3384, 看書, 想睡
pet_750, 3384, 看書, 想睡
pet_222, 3389, 打瞌睡, 看書
pet_3309, 3389, 打瞌睡, 看書
pet_10818, 3389, 轉筆, 看書
pet_1111, 3389, 轉筆, 看書
pet_41, 3389, 聽音樂, 看書
pet_11262, 3389, 聽音樂, 看書
pet_10818, 3389, 聽音樂, 看書
pet_9855, 3389, 聽音樂, 看書
pet_5602, 3389, 聽音樂, 看書
pet_425, 3389, 聽音樂, 看書
pet_1111, 3389, 聽音樂, 看書
pet_11194, 3389, 講電話, 無聊
pet_1367, 3389, 講電話, 無聊
pet_263, 3366, 統一發票, 紙
pet_1390, 3366, 統一發票, 紙
pet_13479, 3367, 人類, 細胞
pet_12187, 3367, 人類, 細胞
pet_13375, 3367, 人類, 細胞
pet_13038, 3367, 人類, 細胞
pet_12612, 3367, 人類, 細胞
pet_1367, 3384, 看書, 想睡覺
pet_1949, 3384, 看書, 想睡覺
pet_5773, 3380, 電腦, 上PTT
pet_12125, 3380, 電腦, 上PTT
pet_11915, 3380, 電腦, 上PTT
pet_11316, 3380, 電腦, 上PTT
pet_10806, 3380, 電腦, 上PTT
pet_6493, 3380, 電腦, 上PTT
pet_10937, 3380, 電腦, 上PTT
pet_8085, 3380, 電腦, 上PTT
pet_11050, 3380, 電腦, 上PTT
pet_9079, 3380, 電腦, 上PTT
pet_9250, 3380, 電腦, 上PTT
pet_6365, 3380, 電腦, 上PTT
pet_5252, 3380, 電腦, 上PTT
pet_229, 3380, 電腦, 上PTT
pet_1111, 3378, 電暖氣, 溫暖
pet_13432, 3399, 老師, 關心學生
pet_1111, 3399, 老師, 關心學生
pet_11782, 3384, 笨蛋, 傻笑
pet_1367, 3384, 笨蛋, 傻笑
pet_5243, 3386, 吃飯, 不肚子餓
pet_1486, 3386, 吃飯, 不肚子餓
pet_10530, 3386, 吃飯, 身體健康
pet_10197, 3386, 吃飯, 身體健康
pet_1486, 3386, 吃飯, 身體健康
pet_14282, 3415, 肚子痛的時候, 吃藥
pet_10177, 3366, 鐵, 金
pet_1411, 3366, 鐵, 金
pet_6041, 3389, 吃藥, 酷酷嫂
pet_5517, 3389, 吃藥, 酷酷嫂
pet_1487, 3389, 吃藥, 酷酷嫂
pet_480, 3388, 揪咖, 打麻將
pet_5507, 3378, 礦物質, 營養
pet_1369, 3378, 礦物質, 營養
pet_5507, 3378, 脂質, 營養
pet_1369, 3378, 脂質, 營養
pet_5507, 3378, 蛋白質, 營養
pet_1369, 3378, 蛋白質, 營養
pet_10842, 3384, 冰箱, 耗電
pet_10546, 3384, 冰箱, 耗電
pet_263, 3353, 累, 睡搞搞
pet_1249, 3353, 累, 睡搞搞
pet_263, 3354, 不當鄉民, 無聊
pet_58, 3354, 不當鄉民, 無聊
pet_8310, 3386, 大便, 吃屎
pet_8317, 3399, 阿扁, 賤人
pet_1413, 3399, 阿扁, 賤人
pet_12040, 3355, 吃太飽, 嘔吐
pet_1361, 3355, 吃太飽, 嘔吐
pet_10832, 3355, 回家, 睡覺
pet_10002, 3355, 回家, 睡覺
pet_1317, 3355, 回家, 睡覺
pet_7379, 3355, 洗完澡, 看電視
pet_1472, 3355, 洗完澡, 看電視
pet_13179, 3388, 看電影, 打發時間
pet_2747, 3388, 看電影, 大哭
pet_1705, 3388, 生氣, 吃飯
pet_10083, 3388, 生氣, 吃飯
pet_8060, 3388, 生氣, 吃飯
pet_4206, 3388, 生氣, 吃飯
pet_6830, 3388, 生氣, 吃飯
pet_4169, 3388, 生氣, 吃飯
pet_4291, 3388, 生氣, 吃飯
pet_13308, 3388, 生氣, 睡覺
pet_11765, 3388, 生氣, 睡覺
pet_2493, 3388, 生氣, 睡覺
pet_3907, 3388, 生氣, 睡覺
pet_13909, 3353, 約會, 化妝
pet_13090, 3353, 約會, 化妝
pet_13226, 3353, 約會, 化妝
pet_7950, 3353, 約會, 化妝
pet_7379, 3353, 約會, 化妝
pet_4106, 3353, 約會, 化妝
pet_3125, 3353, 約會, 化妝
pet_4106, 3353, 逛街, 化妝
pet_139, 3353, 逛街, 化妝
pet_13357, 3353, 出門, 化妝
pet_7379, 3353, 出門, 化妝
pet_3125, 3353, 出門, 化妝
pet_139, 3353, 出門, 化妝
pet_6041, 3353, 有錢, 逛大街
pet_139, 3353, 有錢, 逛大街
pet_1496, 3353, 有錢, 逛大街
pet_13822, 3353, 累, 睡覺
pet_13226, 3353, 累, 睡覺
pet_8581, 3353, 累, 睡覺
pet_12656, 3353, 累, 睡覺
pet_12510, 3353, 累, 睡覺
pet_4238, 3353, 累, 睡覺
pet_11874, 3353, 累, 睡覺
pet_10963, 3353, 累, 睡覺
pet_9267, 3353, 累, 睡覺
pet_9267, 3353, 累, 睡覺
pet_10936, 3353, 累, 睡覺
pet_10961, 3353, 累, 睡覺
pet_64, 3353, 累, 睡覺
pet_10419, 3353, 累, 睡覺
pet_10239, 3353, 累, 睡覺
pet_10167, 3353, 累, 睡覺
pet_9483, 3353, 累, 睡覺
pet_11915, 3353, 晚上, 睡覺
pet_13375, 3353, 晚上, 睡覺
pet_13108, 3353, 晚上, 睡覺
pet_13041, 3353, 晚上, 睡覺
pet_11453, 3353, 晚上, 睡覺
pet_1381, 3357, 微笑, 可愛
pet_229, 3384, 吃飯, 胖
pet_6841, 3384, 吃飯, 胖
pet_229, 3384, 吃飯, 滿足
pet_3810, 3384, 吃飯, 滿足
pet_1369, 3384, 吃飯, 滿足
pet_6446, 3390, 好朋友, 一起玩
pet_1497, 3390, 好朋友, 一起玩
pet_6041, 3357, 甜甜圈, 肥胖
pet_1497, 3357, 甜甜圈, 肥胖
pet_1451, 3357, 善良, 溫暖
pet_5075, 3357, 棉被, 溫暖
pet_1451, 3357, 棉被, 溫暖
pet_602, 3357, 擁抱, 溫暖
pet_1451, 3357, 擁抱, 溫暖
pet_10669, 3384, 無聊, 睡覺
pet_4752, 3384, 無聊, 睡覺
pet_1493, 3384, 無聊, 睡覺
pet_263, 3366, 好折凳, 木頭
pet_4107, 3366, 好折凳, 木頭
pet_1453, 3366, 好折凳, 木頭
pet_10980, 3404, 有人打來, 手機響
pet_1453, 3404, 有人打來, 手機響
pet_13220, 3353, 下雨了, 撐傘
pet_8051, 3353, 下雨了, 撐傘
pet_6346, 3353, 下雨了, 撐傘
pet_1453, 3353, 下雨了, 撐傘
pet_12794, 3370, 水果, 食物
pet_11896, 3370, 水果, 食物
pet_11896, 3370, 水果, 食物
pet_11361, 3370, 水果, 食物
pet_7313, 3370, 水果, 食物
pet_4155, 3370, 水果, 食物
pet_6339, 3370, 水果, 食物
pet_6517, 3370, 水果, 食物
pet_3760, 3370, 水果, 食物
pet_229, 3389, 跳舞, 快樂
pet_12246, 3389, 跳舞, 快樂
pet_11915, 3389, 跳舞, 快樂
pet_11453, 3389, 跳舞, 快樂
pet_526, 3389, 跳舞, 快樂
pet_10002, 3389, 跳舞, 快樂
pet_10002, 3389, 跳舞, 快樂
pet_5474, 3358, 騎車擋路中間, 車禍
pet_5188, 3358, 騎車擋路中間, 車禍
pet_4752, 3358, 騎車擋路中間, 車禍
pet_1444, 3358, 騎車擋路中間, 車禍
pet_3027, 3354, 打架, 生氣
pet_4212, 3354, 打架, 生氣
pet_1444, 3354, 打架, 生氣
pet_12758, 3354, 洗澡, 想睡覺
pet_12783, 3354, 洗澡, 想睡覺
pet_11653, 3354, 洗澡, 想睡覺
pet_7319, 3354, 洗澡, 想睡覺
pet_1436, 3354, 洗澡, 想睡覺
pet_1504, 3354, 唸書, 開心
pet_1580, 3354, 唸書, 開心
pet_12370, 3354, 唸書, 賺錢
pet_8145, 3354, 唸書, 賺錢
pet_12552, 3368, 巧克力, 牛奶
pet_5143, 3390, 體貼, 關心
pet_1504, 3390, 體貼, 關心
pet_5227, 3358, 當兵, 兵變
pet_1504, 3358, 當兵, 兵變
pet_12475, 3390, 好人, 正妹
pet_1505, 3390, 好人, 正妹
pet_4560, 3390, 好人, 我
pet_1505, 3390, 好人, 我
pet_4440, 3357, 戰爭, 死亡
pet_10619, 3357, 戰爭, 死亡
pet_5586, 3357, 戰爭, 死亡
pet_892, 3357, 戰爭, 死亡
pet_11562, 3357, 女朋友, 愛情
pet_892, 3357, 女朋友, 愛情
pet_4890, 3389, 發飆, 生氣
pet_8807, 3399, 男人, 討厭
pet_13387, 3399, 餅乾, 好吃
pet_11351, 3399, 餅乾, 好吃
pet_11262, 3399, 餅乾, 好吃
pet_5506, 3399, 餅乾, 好吃
pet_8357, 3399, 餅乾, 好吃
pet_6143, 3399, 餅乾, 好吃
pet_13597, 3384, 汽車, 跑
pet_12783, 3384, 汽車, 跑
pet_7073, 3384, 汽車, 跑
pet_13597, 3384, 汽車, 載人
pet_1328, 3384, 汽車, 載人
pet_1328, 3384, 汽車, 給人開
pet_11405, 3399, 快樂, 開心
pet_8230, 3399, 快樂, 開心
pet_12548, 3356, 考試, 念書
pet_10808, 3356, 考試, 念書
pet_8271, 3356, 考試, 念書
pet_7028, 3356, 考試, 念書
pet_13928, 3353, 天氣熱, 洗澡
pet_13572, 3353, 天氣熱, 洗澡
pet_13185, 3353, 天氣熱, 洗澡
pet_13226, 3353, 天氣熱, 洗澡
pet_12014, 3353, 天氣熱, 洗澡
pet_11874, 3353, 天氣熱, 洗澡
pet_10950, 3353, 天氣熱, 洗澡
pet_10132, 3353, 天氣熱, 洗澡
pet_11238, 3353, 天氣熱, 洗澡
pet_10199, 3353, 天氣熱, 洗澡
pet_4634, 3353, 天氣熱, 洗澡
pet_8758, 3353, 天氣熱, 洗澡
pet_9226, 3353, 天氣熱, 洗澡
pet_6720, 3353, 天氣熱, 洗澡
pet_5264, 3353, 天氣熱, 洗澡
pet_6315, 3353, 天氣熱, 洗澡
pet_14048, 3353, 流汗, 洗澡
pet_13379, 3353, 流汗, 洗澡
pet_12116, 3353, 流汗, 洗澡
pet_11562, 3353, 流汗, 洗澡
pet_13185, 3353, 流汗, 洗澡
pet_13090, 3353, 流汗, 洗澡
pet_9670, 3353, 流汗, 洗澡
pet_11562, 3353, 流汗, 洗澡
pet_12581, 3353, 流汗, 洗澡
pet_11782, 3353, 流汗, 洗澡
pet_11482, 3353, 流汗, 洗澡
pet_12387, 3353, 流汗, 洗澡
pet_11777, 3353, 流汗, 洗澡
pet_11286, 3353, 流汗, 洗澡
pet_9794, 3353, 流汗, 洗澡
pet_11001, 3353, 流汗, 洗澡
pet_9168, 3353, 流汗, 洗澡
pet_10570, 3353, 流汗, 洗澡
pet_8758, 3353, 流汗, 洗澡
pet_8317, 3353, 流汗, 洗澡
pet_5060, 3353, 流汗, 洗澡
pet_2973, 3353, 流汗, 洗澡
pet_3506, 3353, 流汗, 洗澡
pet_4261, 3353, 流汗, 洗澡
pet_10197, 3353, 髒, 洗澡
pet_6114, 3353, 髒, 洗澡
pet_6624, 3353, 髒, 洗澡
pet_176, 3385, 傷心, 失戀
pet_259, 3385, 傷心, 失戀
pet_3069, 3385, 傷心, 失戀
pet_1049, 3385, 傷心, 失戀
pet_1049, 3385, 傷心, 沒錢
pet_11562, 3386, 大便, 健康
pet_6272, 3386, 大便, 健康
pet_9168, 3353, 肚子很餓, 吃飯
pet_1123, 3353, 肚子很餓, 吃飯
pet_6888, 3353, 很久沒吃飯, 吃飯
pet_1123, 3353, 很久沒吃飯, 吃飯
pet_13167, 3370, 紅貴賓, 狗
pet_1328, 3370, 紅貴賓, 狗
pet_5743, 3367, 佛地魔, 骨頭
pet_1123, 3367, 佛地魔, 骨頭
pet_14117, 3354, 看電視, 想睡覺
pet_12783, 3354, 看電視, 想睡覺
pet_12203, 3354, 看電視, 想睡覺
pet_4967, 3354, 看電視, 想睡覺
pet_11445, 3354, 看電視, 想睡覺
pet_1715, 3356, 要錢, 賺錢
pet_6215, 3356, 要錢, 賺錢
pet_8175, 3356, 要錢, 賺錢
pet_1328, 3356, 要錢, 賺錢
pet_3651, 3356, 吃飯, 會胖
pet_237, 3356, 吃飯, 會胖
pet_5586, 3393, 美白, 太陽
pet_1480, 3393, 美白, 太陽
pet_6352, 3393, 美白, 曬黑
pet_1480, 3393, 美白, 曬黑
pet_11018, 3377, 女朋友, 學校
pet_1439, 3377, 女朋友, 學校
pet_6135, 3353, 上課, 打瞌睡時
pet_1439, 3353, 上課, 打瞌睡時
pet_7797, 3389, 曬太陽, 晴天
pet_6135, 3389, 曬太陽, 晴天
pet_1390, 3389, 曬太陽, 晴天
pet_1390, 3389, 跳舞, 心情好
pet_1390, 3389, 吃飯, 心情好
pet_13850, 3366, 電腦, 金屬
pet_12798, 3366, 電腦, 金屬
pet_12681, 3366, 電腦, 金屬
pet_11406, 3366, 電腦, 金屬
pet_11596, 3366, 電腦, 金屬
pet_8135, 3366, 電腦, 金屬
pet_6232, 3366, 電腦, 金屬
pet_3209, 3366, 電腦, 金屬
pet_5089, 3355, 肚子餓, 吃肉圓
pet_249, 3355, 肚子餓, 吃肉圓
pet_5086, 3386, 撿錢, 買東西
pet_12380, 3366, 湯匙, 鐵
pet_11800, 3366, 湯匙, 鐵
pet_11001, 3366, 湯匙, 鐵
pet_2695, 3366, 湯匙, 鐵
pet_6923, 3366, 湯匙, 鐵
pet_4888, 3366, 湯匙, 鐵
pet_619, 3366, 湯匙, 鐵
pet_11556, 3415, 公司, 工作
pet_619, 3415, 公司, 工作
pet_11456, 3415, 公司, 認真工作
pet_619, 3415, 公司, 認真工作
pet_11556, 3415, 公司, 吃飯
pet_619, 3415, 公司, 吃飯
pet_7788, 3366, 人, 精子
pet_619, 3366, 人, 精子
pet_10832, 3360, 開車, 檢查車子
pet_619, 3360, 開車, 檢查車子
pet_12369, 3360, 開車, 開車門
pet_11284, 3360, 開車, 開車門
pet_11534, 3360, 開車, 開車門
pet_11018, 3360, 開車, 開車門
pet_9670, 3360, 開車, 開車門
pet_9955, 3360, 開車, 開車門
pet_619, 3360, 開車, 開車門
pet_2353, 3360, 開車, 開車門
pet_10748, 3360, 開車, 發動車子
pet_619, 3360, 開車, 發動車子
pet_9932, 3360, 開車, 繫上安全帶
pet_619, 3360, 開車, 繫上安全帶
pet_11541, 3386, 談戀愛, 愛
pet_1512, 3386, 談戀愛, 愛
pet_1964, 3386, 談戀愛, 愛
pet_3352, 3386, 煮飯, 吃飯
pet_6097, 3386, 煮飯, 吃飯
pet_10842, 3367, 雞塊, 雞肉
pet_10217, 3367, 雞塊, 雞肉
pet_11274, 3355, 曬太陽, 曬傷
pet_8172, 3355, 曬太陽, 曬傷
pet_5089, 3355, 曬太陽, 曬傷
pet_3624, 3355, 交往, 分手
pet_1499, 3355, 交往, 分手
pet_5244, 3399, 世界, 大家
pet_1353, 3399, 世界, 大家
pet_3996, 3399, 愛心, 紅色
pet_1453, 3399, 愛心, 紅色
pet_8347, 3367, 奶昔, 牛奶
pet_9, 3367, 奶昔, 牛奶
pet_2684, 3367, 奶昔, 牛奶
pet_6666, 3367, 冰淇淋, 牛奶
pet_6049, 3367, 冰淇淋, 牛奶
pet_1169, 3367, 冰淇淋, 牛奶
pet_3522, 3367, 冰淇淋, 牛奶
pet_13485, 3353, 渴, 喝水
pet_12510, 3353, 渴, 喝水
pet_7730, 3353, 渴, 喝水
pet_7141, 3353, 渴, 喝水
pet_7391, 3353, 無聊, 喝水
pet_3218, 3353, 無聊, 喝水
pet_612, 3353, 無聊, 喝水
pet_12905, 3377, 小朋友, 操場
pet_12925, 3377, 小朋友, 操場
pet_1513, 3377, 小朋友, 操場
pet_11988, 3377, 跑道, 操場
pet_12925, 3377, 跑道, 操場
pet_11979, 3377, 跑道, 操場
pet_10817, 3377, 跑道, 操場
pet_1513, 3377, 跑道, 操場
pet_11979, 3377, 司令台, 操場
pet_1513, 3377, 司令台, 操場
pet_13653, 3377, 課桌椅, 教室
pet_11834, 3377, 課桌椅, 教室
pet_99, 3377, 課桌椅, 教室
pet_10966, 3377, 課桌椅, 教室
pet_5683, 3377, 課桌椅, 教室
pet_1513, 3377, 課桌椅, 教室
pet_13336, 3377, 講台, 教室
pet_12475, 3377, 講台, 教室
pet_12907, 3377, 講台, 教室
pet_7752, 3377, 講台, 教室
pet_1513, 3377, 講台, 教室
pet_10197, 3412, 上榜, 開心
pet_5977, 3353, 小胖, 減肥
pet_1515, 3353, 小胖, 減肥
pet_7395, 3393, 楓葉鼠, 貓
pet_4510, 3393, 楓葉鼠, 貓
pet_7395, 3393, 楓葉鼠, 狗
pet_1439, 3393, 楓葉鼠, 狗
pet_11900, 3367, 飲料, 水
pet_41, 3367, 飲料, 水
pet_9071, 3367, 飲料, 水
pet_10594, 3367, 飲料, 水
pet_1402, 3367, 飲料, 水
pet_9578, 3378, 錢, 陳水扁
pet_3206, 3378, 錢, 陳水扁
pet_5244, 3354, 手機, 非買不可
pet_1353, 3354, 手機, 非買不可
pet_13090, 3415, 學校, 打瞌睡
pet_11274, 3415, 學校, 打瞌睡
pet_13440, 3415, 學校, 上課
pet_14271, 3415, 學校, 上課
pet_11562, 3415, 學校, 上課
pet_12826, 3415, 學校, 上課
pet_12552, 3415, 學校, 上課
pet_864, 3415, 學校, 上課
pet_13090, 3415, 學校, 上課
pet_13460, 3415, 學校, 上課
pet_12322, 3415, 學校, 上課
pet_7003, 3415, 學校, 上課
pet_12510, 3415, 學校, 上課
pet_12230, 3415, 學校, 上課
pet_11284, 3415, 學校, 上課
pet_11788, 3415, 學校, 上課
pet_11392, 3415, 學校, 上課
pet_11423, 3415, 學校, 上課
pet_10698, 3415, 學校, 上課
pet_10439, 3415, 學校, 上課
pet_8777, 3415, 學校, 上課
pet_8464, 3415, 學校, 上課
pet_6982, 3415, 學校, 上課
pet_7249, 3415, 學校, 上課
pet_386, 3415, 學校, 上課
pet_3530, 3415, 學校, 上課
pet_263, 3354, 有毛病, 不舒服
pet_1353, 3354, 有毛病, 不舒服
pet_263, 3395, 瘦子最恨增胖, 變瘦
pet_1471, 3395, 瘦子最恨增胖, 變瘦
pet_4750, 3367, 親情, 家人
pet_1465, 3367, 親情, 家人
pet_12892, 3412, 很累, 睡覺
pet_10402, 3412, 很累, 睡覺
pet_7379, 3412, 很累, 睡覺
pet_5229, 3412, 很累, 睡覺
pet_2730, 3412, 很累, 睡覺
pet_11644, 3393, 我, 高
pet_10645, 3393, 我, 高
pet_12877, 3368, 果汁, 蘋果
pet_10444, 3368, 果汁, 蘋果
pet_6922, 3368, 果汁, 西瓜
pet_10492, 3366, 媽媽, 愛
pet_10492, 3366, 媽媽, 愛
pet_1518, 3366, 媽媽, 愛
pet_13534, 3377, 報紙, 全家
pet_1522, 3377, 報紙, 全家
pet_11908, 3377, 雜誌, 全家
pet_3996, 3377, 雜誌, 全家
pet_1522, 3377, 雜誌, 全家
pet_8483, 3367, 汽水, 水
pet_12116, 3367, 海洋, 水
pet_12337, 3367, 海洋, 水
pet_9557, 3367, 海洋, 水
pet_6380, 3367, 海洋, 水
pet_6493, 3367, 海洋, 水
pet_248, 3415, 肚子餓, 吃水果
pet_788, 3415, 肚子餓, 吃水果
pet_2742, 3365, 小孩, 家庭
pet_2905, 3365, 小孩, 家庭
pet_1522, 3365, 小孩, 家庭
pet_2905, 3365, 小孩, 爸爸
pet_1522, 3365, 小孩, 爸爸
pet_2905, 3365, 小孩, 媽媽
pet_1522, 3365, 小孩, 媽媽
pet_13644, 3387, 多運動, 身材
pet_5771, 3387, 多運動, 身材
pet_12783, 3387, 多運動, 健康
pet_2747, 3387, 多運動, 健康
pet_11562, 3387, 多運動, 健康
pet_11370, 3387, 多運動, 健康
pet_10842, 3387, 多運動, 健康
pet_9987, 3387, 多運動, 健康
pet_5002, 3387, 多運動, 健康
pet_6517, 3377, 電腦, 順發3C
pet_7646, 3377, 電腦, 順發3C
pet_3996, 3377, 電腦, 順發3C
pet_7646, 3377, 電視, 順發3C
pet_5244, 3377, 電視, 順發3C
pet_11124, 3415, 房間, 唸書
pet_5252, 3415, 房間, 唸書
pet_1471, 3415, 房間, 唸書
pet_12470, 3386, 考試, 錢
pet_8642, 3386, 考試, 錢
pet_6283, 3354, 正妹, 告白
