pet_6164, 3366, 龜頭, 烏龜
pet_82, 3392, 父母, 責備
pet_82, 3392, 父母, 壞人
pet_82, 3390, 貓咪, 男孩
pet_82, 3390, 小狗, 男孩
pet_82, 3390, 大人, 男孩
pet_82, 3390, 女生, 男孩
pet_4510, 3393, 學生, 功課
pet_14568, 3388, 聽音樂, 睡覺
pet_14282, 3388, 聽音樂, 放鬆
pet_15141, 3388, 聽音樂, 放鬆
pet_4238, 3388, 聽音樂, 放鬆
pet_82, 3386, 生活, 過日子
pet_82, 3386, 生活, 進步
pet_75, 3409, 眼睛, 靈魂之窗
pet_15712, 3393, 貓, 狗
pet_15645, 3393, 貓, 狗
pet_15379, 3393, 貓, 狗
pet_15318, 3393, 貓, 狗
pet_15219, 3393, 貓, 狗
pet_14887, 3393, 貓, 狗
pet_15174, 3393, 貓, 狗
pet_75, 3393, 魚, 被釣
pet_75, 3393, 魚, 更大的魚
pet_75, 3393, 魚, 水不乾淨
pet_75, 3393, 魚, 找不到吃的
pet_75, 3395, 男生, 劈腿
pet_75, 3395, 結婚的人, 劈腿
pet_75, 3395, 剛學舞的人, 劈腿
pet_14164, 3393, 羊, 狼
pet_33, 3389, 抽煙, 心煩
pet_33, 3409, 天空, 無情
pet_33, 3399, 思念, 一種病
pet_15417, 3389, 哭, 難過
pet_15254, 3389, 哭, 難過
pet_15694, 3393, 大象, 老鼠
pet_15700, 3393, 大象, 老鼠
pet_88, 3392, 蟑螂, 脫鞋
pet_9208, 3392, 蟑螂, 殺蟲劑
pet_12108, 3354, 生病, 不孝
pet_91, 3354, 跑步, 愉悅
pet_7021, 3392, 大野狼, 獵人
pet_96, 3355, 長大, 認真
pet_96, 3355, 談戀愛, 認真
pet_89, 3384, 主人, 把妹
pet_89, 3384, 主人, 發呆
pet_89, 3354, 戀愛, 勇猛無比
pet_89, 3354, 戀愛, 小鹿亂撞
pet_89, 3354, 戀愛, 迷失自己
pet_89, 3354, 戀愛, 茶不思飯不想
pet_89, 3354, 戀愛, 浪費錢
pet_89, 3354, 看電影, 花大錢
pet_89, 3354, 看電影, 忘了時間
pet_89, 3354, 看電影, 變宅男
pet_89, 3354, 看電影, 可以PO心得文
pet_89, 3355, 考零分, 用功
pet_89, 3355, 不及格, 用功
pet_7414, 3355, 落榜, 用功
pet_89, 3355, 名落孫山, 用功
pet_89, 3355, 發瘋, 用功
pet_96, 3392, 小偷, 警察抓
pet_89, 3412, 想家, 轉移注意力
pet_15760, 3415, 家裡, 看電視
pet_15157, 3415, 家裡, 看電視
pet_14091, 3415, 家裡, 看電視
pet_14092, 3415, 家裡, 看電視
pet_86, 3415, 家裡, 吃零食
pet_97, 3357, 邂逅, 談戀愛
pet_15705, 3409, 紅色, 熱情
pet_15722, 3409, 紅色, 熱情
pet_14573, 3409, 紅色, 熱情
pet_15379, 3409, 紅色, 熱情
pet_15062, 3409, 紅色, 熱情
pet_28, 3409, 紅色, 熱情
pet_45, 3354, 興奮, 臉紅紅
pet_15785, 3354, 睡覺, 長大
pet_13485, 3354, 睡覺, 長大
pet_3647, 3354, 打球, 運動
pet_37, 3378, 一個鼻子, 成龍
pet_37, 3378, 好多個妻子, 成龍
pet_37, 3378, 一個兒子, 成龍
pet_37, 3378, 大肚子, 成龍
pet_100, 3354, 有人緣, 很開心
pet_100, 3354, 有人緣, 很快樂
pet_100, 3354, 有人緣, 心情好
pet_37, 3356, 很熱, 脫光光
pet_37, 3356, 賣身, 脫光光
pet_37, 3375, 內衣, 胸部
pet_5703, 3388, 看電視, 無聊時
pet_103, 3378, 尾巴, 虎姑婆
pet_103, 3378, 牙齒, 虎姑婆
pet_103, 3378, 爪子, 虎姑婆
pet_105, 3356, 肚子痛, 想放屁
pet_106, 3353, 讀書, 思考
pet_107, 3353, 秋意濃, 吃東西
pet_107, 3353, 秋意濃, 睡覺
pet_107, 3353, 秋意濃, 打棒球
pet_15836, 3353, 天氣熱, 吃冰
pet_15281, 3353, 天氣熱, 吃冰
pet_15379, 3353, 天氣熱, 吃冰
pet_14795, 3353, 天氣熱, 吃冰
pet_14795, 3353, 天氣熱, 吃冰
pet_14158, 3353, 天氣熱, 吃冰
pet_4440, 3353, 天氣熱, 吃冰
pet_248, 3353, 天氣熱, 吃冰
pet_15836, 3353, 天氣熱, 吹冷氣
pet_15677, 3353, 天氣熱, 吹冷氣
pet_15379, 3353, 天氣熱, 吹冷氣
pet_15077, 3353, 天氣熱, 吹冷氣
pet_14795, 3353, 天氣熱, 吹冷氣
pet_14795, 3353, 天氣熱, 吹冷氣
pet_14565, 3353, 天氣熱, 吹冷氣
pet_4440, 3353, 天氣熱, 吹冷氣
pet_15379, 3353, 天氣熱, 游泳
pet_14795, 3353, 天氣熱, 游泳
pet_108, 3353, 悶, 運動
pet_108, 3353, 為了健康, 運動
pet_108, 3353, 為了身材, 運動
pet_109, 3353, 吃飯, 讀書
pet_109, 3353, 主人, 讀書
pet_109, 3353, 開心, 讀書
pet_10523, 3353, 我, 唸書
pet_109, 3353, 失敗, 用功
pet_112, 3353, 慾望, 唸書
pet_112, 3353, 求知慾, 唸書
pet_112, 3353, 追求理想, 唸書
pet_112, 3353, 秋高氣爽, 睡覺
pet_112, 3353, 秋高氣爽, 唱歌
pet_112, 3353, 秋高氣爽, 打電腦
pet_112, 3353, 秋高氣爽, 談戀愛
pet_112, 3353, 秋高氣爽, 放空
pet_14502, 3380, 杯子, 喝水
pet_13722, 3380, 杯子, 喝水
pet_386, 3380, 杯子, 喝水
pet_14164, 3380, 杯子, 喝水
pet_12479, 3380, 杯子, 喝水
pet_248, 3380, 杯子, 喝水
pet_13101, 3380, 杯子, 喝水
pet_12756, 3380, 杯子, 喝水
pet_113, 3391, 懶惰人, 偷懶
pet_2087, 3380, 小說, 上廁所
pet_12116, 3380, 漫畫, 上廁所
pet_115, 3391, 懶惰人, 睡覺
pet_115, 3391, 懶惰人, 吃飯
pet_115, 3391, 懶惰人, 上PTT
pet_115, 3391, 懶惰人, 不工作
pet_112, 3415, 吃飯, 先吃水果
pet_601, 3415, 吃飯, 聊天
pet_117, 3366, 飛機, 錢
pet_118, 3356, 常生病, 想哭
pet_118, 3356, 快死了, 想哭
pet_108, 3392, 警察, 懲罰
pet_108, 3392, 警察, 毀謗
pet_108, 3392, 警察, 上司壓力
pet_108, 3392, 警察, 長官責備
pet_8827, 3380, 枕頭, 睡覺
pet_15694, 3380, 枕頭, 睡覺
pet_13241, 3380, 枕頭, 睡覺
pet_15670, 3380, 枕頭, 睡覺
pet_11480, 3380, 枕頭, 睡覺
pet_14568, 3380, 枕頭, 睡覺
pet_14573, 3380, 枕頭, 睡覺
pet_15417, 3380, 枕頭, 睡覺
pet_12939, 3380, 枕頭, 睡覺
pet_15281, 3380, 枕頭, 睡覺
pet_13626, 3380, 枕頭, 睡覺
pet_15394, 3380, 枕頭, 睡覺
pet_14478, 3380, 枕頭, 睡覺
pet_14733, 3380, 枕頭, 睡覺
pet_14733, 3380, 枕頭, 睡覺
pet_15018, 3380, 枕頭, 睡覺
pet_13894, 3380, 枕頭, 睡覺
pet_12848, 3380, 枕頭, 睡覺
pet_1339, 3380, 枕頭, 睡覺
pet_14194, 3380, 枕頭, 睡覺
pet_11644, 3380, 枕頭, 睡覺
pet_14431, 3380, 枕頭, 睡覺
pet_14321, 3380, 枕頭, 睡覺
pet_14321, 3380, 枕頭, 睡覺
pet_10521, 3380, 枕頭, 睡覺
pet_14220, 3380, 枕頭, 睡覺
pet_12998, 3380, 枕頭, 睡覺
pet_14220, 3380, 枕頭, 睡覺
pet_14220, 3380, 枕頭, 睡覺
pet_108, 3354, 生氣, 不怕鬼
pet_108, 3354, 生氣, 想打東西出氣
pet_108, 3354, 生氣, 想打牆壁
pet_108, 3354, 生氣, 想丟東西
pet_108, 3354, 夢想, 去實現
pet_108, 3354, 夢想, 有目標
pet_108, 3354, 夢想, 努力
pet_108, 3354, 夢想, 朝著它前進
pet_4882, 3354, 玩遊戲, 放鬆
pet_108, 3354, 玩遊戲, 愉悅
pet_108, 3354, 玩遊戲, 舒服
pet_4882, 3354, 玩遊戲, 快樂
pet_14756, 3354, 玩遊戲, 快樂
pet_108, 3399, 愛情, 快樂的
pet_8566, 3399, 愛情, 夢幻的
pet_12907, 3387, 賺錢, 車子
pet_248, 3387, 賺錢, 房子
pet_15120, 3387, 賺錢, 房子
pet_12609, 3387, 賺錢, 房子
pet_108, 3354, 愛一個人, 樂不思蜀
pet_108, 3354, 愛一個人, 整天想他
pet_108, 3354, 愛一個人, 感覺甜蜜
pet_108, 3354, 愛一個人, 覺得甜蜜
pet_108, 3354, 愛一個人, 想跟他在一起
pet_14371, 3354, 聽音樂, 舒服
pet_4238, 3354, 聽音樂, 開心
pet_11915, 3354, 聽音樂, 愉快
pet_108, 3389, 打球, 開心
pet_15486, 3389, 打電動, 開心
pet_108, 3389, 玩遊戲, 開心
pet_108, 3354, 失戀, 孤獨
pet_108, 3354, 失戀, 寂寞
pet_14331, 3389, 唱歌, 開心
pet_15694, 3393, 女生, 老鼠
pet_6493, 3393, 我, 老鼠
pet_6493, 3393, 你, 老鼠
pet_6493, 3393, 他, 老鼠
pet_108, 3415, 難過時, 難過
pet_108, 3415, 難過時, 不開心
pet_108, 3415, 難過時, 唱歌解悶
pet_108, 3415, 難過時, 運動解悶
pet_108, 3357, 家人, 媽媽
pet_108, 3357, 親戚, 媽媽
pet_108, 3357, 結婚, 媽媽
pet_108, 3357, 姐姐, 媽媽
pet_108, 3415, 中午, 看影片
pet_108, 3415, 中午, 出去買飯
pet_108, 3415, 中午, 出門買午餐
pet_15404, 3389, 吃飯, 肚子餓
pet_10276, 3389, 吃飯, 肚子餓
pet_11803, 3389, 吃飯, 肚子餓
pet_14446, 3389, 吃飯, 肚子餓
pet_14302, 3389, 吃飯, 肚子餓
pet_13156, 3389, 吃飯, 肚子餓
pet_14223, 3389, 吃飯, 肚子餓
pet_14101, 3389, 吃飯, 肚子餓
pet_9392, 3389, 吃飯, 肚子餓
pet_12669, 3389, 吃飯, 肚子餓
pet_11453, 3389, 吃飯, 肚子餓
pet_13226, 3389, 吃飯, 肚子餓
pet_12954, 3389, 吃飯, 肚子餓
pet_13314, 3389, 吃飯, 肚子餓
pet_13336, 3389, 吃飯, 肚子餓
pet_15417, 3389, 睡覺, 難過
pet_57, 3389, 吃藥, 難過
pet_57, 3389, 休息, 難過
pet_57, 3386, 唸書, 得到知識
pet_57, 3386, 唸書, 拿到學歷
pet_57, 3386, 唸書, 哄小孩睡覺
pet_57, 3360, 泡麵, 撕開包裝
pet_196, 3360, 泡麵, 燒開水
pet_57, 3360, 泡麵, 加顆蛋
pet_57, 3360, 泡麵, 蓋上蓋子
pet_120, 3399, 貓咪, 當寵物用
pet_120, 3399, 貓咪, 貪婪
pet_120, 3399, 貓咪, 冷漠
pet_57, 3370, 香港腳, 臭味
pet_57, 3370, 香港腳, 傳染病
pet_15677, 3393, 老鼠, 貓咪
pet_15693, 3393, 老鼠, 蛇
pet_121, 3393, 老鼠, 毒奶
pet_122, 3353, 戀愛, 抱抱
pet_15201, 3415, 生日, 慶祝
pet_15035, 3415, 生日, 慶祝
pet_14397, 3415, 生日, 慶祝
pet_121, 3353, 戀愛, 浪漫
pet_121, 3353, 戀愛, 貼心
pet_13534, 3369, 蛋糕, 雞蛋
pet_14733, 3369, 麵包, 麵粉
pet_864, 3369, 麵包, 麵粉
pet_15678, 3354, 洗澡, 乾淨
pet_864, 3354, 洗澡, 乾淨
pet_13204, 3354, 洗澡, 乾淨
pet_11915, 3354, 洗澡, 乾淨
pet_28, 3354, 洗澡, 舒服
pet_8581, 3354, 洗澡, 開心
pet_11328, 3354, 洗澡, 開心
pet_124, 3354, 狗狗, 討厭
pet_9045, 3389, 吃飯, 無聊
pet_11904, 3389, 吃飯, 無聊
pet_11796, 3389, 吃飯, 無聊
pet_21, 3389, 有人陪, 想哭
pet_15027, 3409, 藍色, 憂鬱
pet_39, 3409, 藍色, 哀傷
pet_15829, 3385, 吃東西, 肚子餓
pet_14560, 3385, 吃東西, 肚子餓
pet_14163, 3385, 吃東西, 肚子餓
pet_12557, 3385, 吃東西, 肚子餓
pet_13626, 3366, 女明星, 美貌
pet_82, 3388, 穿衣服, 打扮
pet_82, 3388, 花時間, 打扮
pet_82, 3388, 開心, 打扮
pet_82, 3388, 花錢, 吃好料
pet_82, 3388, 吃飽, 吃好料
pet_82, 3388, 騎機車, 吃好料
pet_82, 3388, 約大家, 吃好料
pet_82, 3388, 很開心, 吃好料
pet_12129, 3356, 你的幫助, 事情成功
pet_15791, 3412, 生氣, 打人
pet_112, 3355, 吃飯, 吃飯後水果
pet_112, 3355, 吃飯, 坐在沙發休息
pet_112, 3355, 吃飯, 說下次再見
pet_131, 3355, 上網, 考試
pet_131, 3355, 看到老師, 考試
pet_132, 3384, 戀愛, 快樂
pet_132, 3384, 戀愛, 高興
pet_132, 3384, 戀愛, 幸福
pet_132, 3384, 戀愛, 酸甜
pet_132, 3399, 胖子, 可愛的
pet_132, 3399, 胖子, 罪惡
pet_132, 3399, 胖子, 可憐
pet_132, 3399, 胖子, 不幸
pet_132, 3399, 胖子, 不得已
pet_131, 3355, 被人罵, 心情差
pet_131, 3355, 輸球人, 心情差
pet_131, 3355, 被人算計, 心情差
pet_131, 3355, 生病, 心情差
pet_131, 3355, 錢不見了, 心情差
pet_132, 3353, 快樂, 看電視
pet_132, 3353, 興奮, 看電視
pet_15665, 3353, 無聊, 看電視
pet_13387, 3353, 無聊, 看電視
pet_12381, 3353, 無聊, 看電視
pet_132, 3353, 悶, 看電視
pet_77, 3353, 購物, 上網
pet_77, 3353, 找音樂, 上網
pet_77, 3353, 找同學, 上網
pet_134, 3384, 小雞, 玩
pet_77, 3383, 談戀愛, 情人
pet_77, 3383, 一起吃飯, 情人
pet_77, 3383, 打情罵俏, 情人
pet_77, 3383, 出去遊玩, 情人
pet_77, 3383, 買禮物, 情人
pet_131, 3355, 秋天, 戀愛
pet_131, 3355, 聯誼, 戀愛
pet_131, 3355, 一夜情, 戀愛
pet_131, 3355, 常在一起, 戀愛
pet_131, 3355, 哭, 戀愛
pet_136, 3387, 搞自閉, 宅男
pet_136, 3387, 聽廣仲的歌, 宅男
pet_136, 3387, 學廣仲, 宅男
pet_136, 3387, 看電車男, 宅男
pet_135, 3355, 下雨, 淋到雨
pet_135, 3355, 下雨, 要拿雨傘
pet_135, 3355, 下雨, 遇到帥哥
pet_13670, 3415, 情人節, 睡覺
pet_13038, 3415, 情人節, 吃飯
pet_139, 3415, 情人節, 出團
pet_131, 3354, 朋友幫忙, 友情
pet_131, 3354, 一個人時, 友情
pet_139, 3354, 你, 生日
pet_139, 3354, 我, 生日
pet_139, 3354, 她, 生日
pet_139, 3354, 他, 生日
pet_13387, 3355, 吵架, 分手
pet_141, 3354, 下雨, 情人的眼淚
pet_141, 3355, 賭博, 絕望
pet_141, 3387, 乞討, 要有錢
pet_141, 3354, 賭輸, 悲傷
pet_12203, 3354, 洋蔥, 哭
pet_143, 3354, 網路遊戲, 上網
pet_21, 3389, 下課, 肚子餓
pet_144, 3354, 帥哥, 談戀愛
pet_145, 3389, 猛吃東西, 不爽
pet_145, 3389, 喝汽水, 不爽
pet_145, 3389, 聽音樂, 不爽
pet_93, 3415, 七夕, 吃泡麵
pet_93, 3415, 七夕, 不會哭
pet_132, 3354, 懶, 墮落
pet_132, 3354, 沒知識, 墮落
pet_132, 3354, 生氣, 墮落
pet_132, 3354, 快樂, 墮落
pet_132, 3354, 安於現狀, 墮落
pet_11480, 3385, 吃飯, 餓
pet_15157, 3385, 吃飯, 餓
pet_15092, 3385, 吃飯, 餓
pet_15035, 3385, 吃飯, 餓
pet_15665, 3395, 學生, 老師
pet_15444, 3395, 學生, 老師
pet_15417, 3395, 學生, 老師
pet_146, 3367, 原子, 電子
pet_113, 3366, 房子, 磚瓦
pet_11453, 3389, 蓋被子, 睡覺
pet_147, 3389, 放輕鬆, 睡覺
pet_147, 3389, 伸懶腰, 睡覺
pet_149, 3386, 補充體力, 走更長的路
pet_139, 3395, 大人, 小孩
pet_10453, 3395, 大人, 沒錢
pet_139, 3395, 大人, 結婚
pet_139, 3395, 大人, 失業
pet_150, 3386, 養足精神, 吃更多東西
pet_150, 3386, 養足精神, 做更多事情
pet_150, 3386, 養足精神, 讓身體健康
pet_150, 3386, 養足精神, 有精神去思考
pet_149, 3395, 大人, 騙子
pet_149, 3395, 大人, 上班
pet_149, 3395, 大人, 生病
pet_149, 3395, 大人, 被騙
pet_139, 3385, 餓了, 沒錢
pet_139, 3385, 餓了, 吃不飽
pet_139, 3366, 石頭, 沉積物
pet_139, 3366, 石頭, 矽
pet_139, 3391, 單身, 老婆
pet_139, 3391, 單身, 脫團
pet_139, 3391, 單身, 錢
pet_139, 3391, 戀愛, 做愛
pet_139, 3391, 戀愛, 牽手
pet_139, 3391, 戀愛, 上床
pet_139, 3391, 戀愛, 分手
pet_92, 3354, 美女, 幻想
pet_139, 3354, 累了, 打哈欠
pet_139, 3354, 二氧化碳上升, 打哈欠
pet_139, 3354, 唸書, 打哈欠
pet_147, 3415, 做夢, 開心
pet_147, 3415, 做夢, 害怕
pet_147, 3415, 做夢, 大笑
pet_147, 3415, 做夢, 大哭
pet_147, 3415, 做夢, 打人
pet_14033, 3415, 電影院, 看電影
pet_11635, 3415, 電影院, 看電影
pet_6982, 3415, 電影院, 看電影
pet_10686, 3389, 看電視, 吃飯
pet_13712, 3389, 看電視, 吃飯
pet_11108, 3389, 看電視, 吃飯
pet_15417, 3389, 睡覺, 發呆
pet_92, 3354, 失戀, 絕望
pet_147, 3415, 聖誕節, 看電影
pet_11149, 3415, 聖誕節, 吃大餐
pet_15027, 3415, 聖誕節, 吃大餐
pet_11562, 3353, 快樂, 跳舞
pet_86, 3353, 釣凱子, 跳舞
pet_86, 3353, 找樂子, 跳舞
pet_124, 3389, 多吃一點, 吃飯
pet_153, 3385, 上PTT, 看資訊
pet_57, 3392, 總統, 戰爭
pet_57, 3392, 總統, 限制出境
pet_57, 3392, 總統, 查稅
pet_157, 3371, 雞, 肚子
pet_157, 3371, 雞, 嘴巴
pet_157, 3371, 雞, 市場
pet_15759, 3389, 吃飯, 餓
pet_15145, 3389, 吃飯, 餓
pet_13789, 3389, 吃飯, 餓
pet_13789, 3389, 吃飯, 餓
pet_13603, 3389, 吃飯, 餓
pet_386, 3389, 吃飯, 餓
pet_11635, 3389, 吃飯, 餓
pet_11834, 3389, 吃飯, 餓
pet_126, 3387, 感冒, 生病
pet_5459, 3389, 睡覺, 看書
pet_11459, 3389, 睡覺, 看書
pet_13353, 3389, 睡覺, 上課
pet_14254, 3389, 睡覺, 上課
pet_10922, 3389, 睡覺, 上課
pet_12354, 3389, 睡覺, 無聊
pet_15145, 3389, 睡覺, 無聊
pet_14733, 3389, 睡覺, 無聊
pet_14930, 3389, 睡覺, 無聊
pet_9045, 3389, 睡覺, 無聊
pet_11329, 3389, 睡覺, 吃安眠藥
pet_126, 3357, 巧克力, 情趣
pet_165, 3357, 綠茶, 茶凍
pet_165, 3357, 綠茶, 抹茶
pet_15341, 3380, 雨傘, 下雨
pet_3456, 3380, 雨傘, 下雨
pet_11915, 3380, 雨傘, 下雨
pet_124, 3357, 馬英九, 股市大漲
pet_167, 3357, 蘋果, 害蟲
pet_167, 3357, 蘋果, 維他命
pet_167, 3357, 蘋果, 營養
pet_167, 3357, 蘋果, 養顏美容
pet_167, 3357, 蘋果, 幫助消化
pet_144, 3390, 豬, 喜歡玩泥巴
pet_6556, 3390, 豬, 打滾
pet_128, 3385, 關電視, 累了
pet_128, 3385, 關電視, 想吃飯
pet_128, 3385, 關電視, 想出門
pet_10233, 3387, 用功, 好的成績
pet_169, 3387, 專心, 好的成績
pet_15722, 3356, 睡覺, 精神好
pet_15143, 3356, 睡覺, 精神好
pet_170, 3367, 筆像皮, 筆
pet_168, 3367, 飯米, 水
pet_168, 3367, 飯米, 胚芽
pet_168, 3367, 飯米, 油
pet_168, 3356, 剛吃飽, 覺得飽
pet_168, 3356, 沒消化, 覺得飽
pet_171, 3377, 煞車痕, 馬路
pet_171, 3377, 安全島, 馬路
pet_171, 3377, 警察杯杯, 馬路
pet_171, 3367, 人血, 紅血球
pet_171, 3367, 人血, 血小板
pet_172, 3354, 保養品, 皮膚好
pet_173, 3354, 糖果, 變胖
pet_173, 3354, 巧克力, 變胖
pet_173, 3354, 零食, 變胖
pet_173, 3354, 宵夜, 變胖
pet_174, 3387, 開名車, 女朋友
pet_92, 3387, 真誠活潑, 朋友
pet_15226, 3391, 老師, 教學生
pet_7752, 3391, 老師, 教學生
pet_92, 3354, 父母, 吃飯
pet_14568, 3385, 吃飯, 想吃
pet_15092, 3385, 吃飯, 想吃
pet_14020, 3385, 吃飯, 想吃
pet_177, 3385, 吃飯, 想長高
pet_177, 3385, 吃飯, 不想虐待自己
pet_178, 3380, 蔬菜, 減肥
pet_178, 3380, 水果, 減肥
pet_178, 3380, 綠茶, 減肥
pet_178, 3380, 蒟蒻, 減肥
pet_178, 3380, 糙米, 減肥
pet_178, 3354, 信件, 想我
pet_178, 3354, 簡訊, 想我
pet_178, 3354, 照片, 想我
pet_178, 3354, 回憶, 想我
pet_178, 3354, 電話, 想我
pet_179, 3380, 好人卡, 分手
pet_179, 3380, 手帕, 分手
pet_179, 3380, 悲傷的歌, 分手
pet_8198, 3387, 存錢, 房子
pet_13225, 3387, 存錢, 房子
pet_180, 3387, 設立目標, 好成績
pet_178, 3387, 去交友, 情人
pet_178, 3387, 練習微笑, 情人
pet_178, 3387, 對人友善, 情人
pet_178, 3387, 注意儀容, 情人
pet_178, 3387, 簡單單純, 情人
pet_173, 3378, 蘋果汁, 冰箱飲料
pet_173, 3378, 蜂蜜茶, 冰箱飲料
pet_173, 3378, 綠茶, 冰箱飲料
pet_173, 3378, 沙士, 冰箱飲料
pet_160, 3378, 可口可樂, 冰箱飲料
pet_160, 3378, 每朝健康, 冰箱飲料
pet_160, 3378, 蔬果五七九, 冰箱飲料
pet_12446, 3387, 理財, 錢
pet_14573, 3387, 投資, 錢
pet_14397, 3387, 投資, 錢
pet_14268, 3387, 投資, 錢
pet_14108, 3387, 投資, 錢
pet_14568, 3378, 校長, 學校
pet_14391, 3378, 校長, 學校
pet_11834, 3378, 校長, 學校
pet_8980, 3378, 校長, 學校
pet_14266, 3378, 校長, 學校
pet_14568, 3378, 學生, 學校
pet_14397, 3378, 學生, 學校
pet_14391, 3378, 工友, 學校
pet_12370, 3366, 球棒, 木頭
pet_184, 3387, 發財, 錢
pet_14266, 3387, 中樂透, 錢
pet_4783, 3387, 工作, 錢
pet_9844, 3387, 工作, 錢
pet_15313, 3387, 工作, 錢
pet_15379, 3387, 工作, 錢
pet_5105, 3387, 工作, 錢
pet_15035, 3387, 工作, 錢
pet_14882, 3387, 工作, 錢
pet_14397, 3387, 工作, 錢
pet_13722, 3387, 工作, 錢
pet_12656, 3387, 工作, 錢
pet_14266, 3387, 工作, 錢
pet_14048, 3387, 工作, 錢
pet_7167, 3387, 工作, 錢
pet_184, 3387, 做白日夢, 錢
pet_185, 3384, 不開心, 痛
pet_186, 3384, 生病, 吃不下飯
pet_186, 3384, 肚子痛, 吃不下飯
pet_186, 3384, 減肥, 吃不下飯
pet_186, 3384, 吃飽, 吃不下飯
pet_100, 3384, 傷心時, 哭
pet_100, 3384, 心痛, 哭
pet_155, 3355, 吃飯, 飽
pet_155, 3355, 吃飯, 要洗碗
pet_13387, 3378, 人, 圖書館
pet_155, 3378, 論文, 圖書館
pet_9670, 3354, 吃飯, 吃飽
pet_181, 3354, 吃飯, 嘴巴一直動
pet_181, 3354, 吃飯, 滿足口腹之慾
pet_15205, 3354, 吃飯, 變胖
pet_4238, 3354, 吃飯, 變胖
pet_15673, 3354, 唱歌, 高興
pet_99, 3354, 唱歌, 高興
pet_15785, 3354, 唱歌, 快樂
pet_162, 3354, 煮飯, 頭昏眼花
pet_181, 3358, 有禮貌, 你好
pet_181, 3358, 上BBS, 腦殘
pet_181, 3358, 不唸書, 腦殘
pet_181, 3354, 發呆, 覺得無聊
pet_181, 3354, 看電視, 覺得無聊
pet_181, 3354, 吃東西, 覺得無聊
pet_181, 3354, 看八點檔, 覺得無聊
pet_181, 3354, 打電動, 覺得無聊
pet_12354, 3389, 看電視, 無聊
pet_15145, 3389, 看電視, 無聊
pet_4193, 3389, 看電視, 無聊
pet_12229, 3389, 看電視, 無聊
pet_95, 3389, 睡覺, 眼殘
pet_95, 3389, 休息, 眼殘
pet_95, 3389, 看醫生, 眼殘
pet_89, 3354, 運動, 有女人緣
pet_121, 3357, 看書, 黃金屋
pet_15737, 3357, 看書, 知識
pet_121, 3357, 看書, 常識
pet_15737, 3357, 看書, 財富
pet_89, 3399, 藍色, 天空藍
pet_89, 3399, 藍色, 大海藍
pet_89, 3399, 藍色, 三原色之一
pet_13597, 3389, 笑, 高興
pet_89, 3389, 與人分享, 高興
pet_89, 3389, 保存下來, 高興
pet_89, 3389, 大吃一頓, 心情不好的
pet_89, 3389, 找人訴苦, 心情不好的
pet_89, 3389, 靜靜一個人, 心情不好的
pet_89, 3389, 大哭一場, 心情不好的
pet_89, 3358, 肝癌, 死亡
pet_89, 3358, 意外, 死亡
pet_89, 3358, 馬上瘋, 死亡
pet_89, 3389, 靜靜一個人, 生氣
pet_89, 3389, 離開現場, 生氣
pet_52, 3385, 近視, 看太多電視
pet_52, 3385, 近視, 不乖
pet_42, 3354, 游泳, 累
pet_15018, 3354, 吃飯, 飽
pet_15205, 3354, 吃飯, 飽
pet_4238, 3354, 吃飯, 有體力
pet_13722, 3354, 吃飯, 精神好
pet_178, 3386, 上PTT, 娛樂
pet_49, 3354, 洗衣服, 有乾淨衣服穿
pet_178, 3386, 去夜店, 認識正妹
pet_178, 3386, 去夜店, 娛樂
pet_178, 3386, 去夜店, 認識帥哥
pet_178, 3386, 去夜店, 排遣寂寞
pet_191, 3354, 洗衣服, 香香
pet_191, 3354, 洗衣服, 乾淨
pet_191, 3354, 洗衣服, 整潔
pet_191, 3354, 洗衣服, 神清氣爽
pet_178, 3384, 長大, 變聰明
pet_178, 3384, 長大, 生小孩
pet_178, 3412, 夏天, 去海邊玩
pet_178, 3412, 夏天, 穿小可愛
pet_120, 3354, 大便, 有精神
pet_178, 3412, 冬天, 穿大外套
pet_178, 3412, 冬天, 吃火鍋
pet_178, 3412, 冬天, 吃燒烤
pet_178, 3412, 冬天, 開暖氣
pet_178, 3412, 冬天, 用暖暖包
pet_173, 3358, 玩火, 傷亡
pet_173, 3358, 玩火, 麻煩
pet_173, 3358, 玩火, 傷害
pet_70, 3355, 吃飽飯, 便便
pet_129, 3355, 吵架, 排擠人
pet_25, 3354, 錢, 健康
pet_25, 3354, 愛情, 健康
pet_15018, 3354, 吃飯, 健康
pet_194, 3354, 醫生, 健康
pet_194, 3354, 聽話, 健康
pet_194, 3354, 媽媽, 健康
pet_194, 3354, 補品, 健康
pet_128, 3356, 生病, 吃飯
pet_12878, 3356, 生病, 睡覺
pet_128, 3356, 生病, 看電視
pet_195, 3357, 均衡飲食, 健康
pet_195, 3357, 不抽菸, 健康
pet_178, 3357, 發票, 金錢
pet_178, 3357, 有情, 快樂
pet_15429, 3357, 愛情, 快樂
pet_178, 3357, 朋友, 開心
pet_178, 3357, 小孩, 開心
pet_49, 3357, 拜財神, 金錢
pet_196, 3357, 打工, 錢
pet_196, 3357, 賣身, 錢
pet_196, 3357, 賣血, 錢
pet_196, 3357, 把貓賣掉, 錢
pet_10922, 3357, 出去玩, 快樂
pet_12160, 3357, 出去玩, 快樂
pet_49, 3386, 活著, 活下去
pet_49, 3386, 活著, 享樂
pet_5227, 3355, 起床, 刷牙
