pet_16021, 3380, 枕頭, 睡覺
pet_15681, 3355, 電話響, 接電話
pet_16084, 3377, 警察, 波麗士大人
pet_15852, 3353, 天氣熱, 剪頭髮
pet_8998, 3353, 天氣熱, 剪頭髮
pet_15748, 3370, 飲料, 維他露
pet_15748, 3377, 檳榔, 西施
pet_15991, 3377, 電腦, 惠普
pet_15810, 3366, 水車, 車
pet_15810, 3366, 水車, 木頭
pet_15773, 3366, 神像, 黃金
pet_14987, 3365, 安非他命, 毒品
pet_14987, 3370, 電腦, 戴爾
pet_14987, 3370, 螢幕, 戴爾
pet_14987, 3370, 外遇, 婚外情
pet_15872, 3369, 林佑威, 人
pet_15914, 3370, 總統, 首相
pet_15674, 3377, 電腦, 宏碁
pet_15674, 3377, 工程師, 宏碁
pet_16021, 3369, 童星, 笑容
pet_9910, 3370, 成績單, 判決書
pet_14987, 3377, 魚頭, 鮮魚
pet_16128, 3369, 中山高, 馬路
pet_6922, 3369, 中山高, 水泥
pet_15943, 3369, 粉條, 麵粉
pet_16084, 3370, 女人, 林慧萍
pet_15785, 3365, 星光大道, 節目
pet_15677, 3365, 天氣, 出遊
pet_15677, 3365, 巧思, 創意
pet_15677, 3377, 法官, 法界
pet_15872, 3370, 酒, 女兒紅
pet_15881, 3377, 姓名, 身分證
pet_15881, 3377, 照片, 身分證
pet_16021, 3412, 睡覺, 打鼾
pet_10937, 3412, 睡覺, 打鼾
pet_15851, 3358, 地震, 危險
pet_15922, 3384, 上課, 睡覺
pet_15773, 3392, 男生, 被甩
pet_15773, 3392, 男生, 被甩
pet_6856, 3353, 心情不好, 揍人
pet_15717, 3385, 成功, 認真
pet_15840, 3360, 喝湯, 煮湯
pet_16109, 3388, 兜風, 放輕鬆
pet_11186, 3353, 出去玩, 買東西
pet_16033, 3353, 出去玩, 買東西
pet_14282, 3378, 猴子, 動物圓
pet_14282, 3378, 猴子, 動物圓
pet_15785, 3388, 嘶吼, 唱歌
pet_15840, 3399, 飛機, 機器
pet_15840, 3399, 飛機, 機器
pet_11186, 3353, 出去玩, 花錢
pet_16033, 3353, 出去玩, 花錢
pet_15872, 3392, 喝茶, 睡覺
pet_15881, 3386, 談戀愛, 自己
pet_16033, 3380, 湯匙, 用餐
pet_11562, 3380, 湯匙, 用餐
pet_13208, 3389, 看電視, 吃飽飯
pet_10959, 3389, 看電視, 吃飽飯
pet_15881, 3365, 黑馬, 馬
pet_16121, 3365, 黑馬, 馬
pet_16147, 3366, 房屋, 稻草
pet_15669, 3366, 房屋, 稻草
pet_15637, 3365, 打呼, 睡覺
pet_16069, 3385, 飽, 喝水
pet_15974, 3390, 動物, 吃東西
pet_15672, 3390, 動物, 吃東西
pet_6856, 3353, 心情不好, 砍人
pet_15662, 3353, 心情不好, 砍人
pet_15898, 3353, 傷心, 下大雨
pet_15898, 3353, 傷心, 下大雨
pet_15898, 3353, 寂寞, 下大雨
pet_15898, 3353, 寂寞, 下大雨
pet_15898, 3353, 孤獨, 下大雨
pet_15898, 3353, 孤獨, 下大雨
pet_15670, 3391, 踢球, 有爽感
pet_15670, 3391, 踢球, 有爽感
pet_15829, 3384, 音響, 有音樂
pet_15669, 3384, 音響, 有音樂
pet_15680, 3378, 飯, 餐廳
pet_8827, 3378, 飯, 餐廳
pet_15851, 3354, 彎彎, 笑
pet_16094, 3354, 彎彎, 笑
pet_16109, 3409, 愛情, 甜蜜
pet_15696, 3409, 愛情, 甜蜜
pet_15881, 3370, 中華電信, 商標
pet_15881, 3370, 中華電信, 商標
pet_15957, 3384, 冷, 發抖
pet_16084, 3384, 冷, 發抖
pet_15899, 3392, 生氣, 笑
pet_4106, 3392, 生氣, 笑
pet_16029, 3353, 漫天飛雪, 跳舞
pet_16029, 3353, 漫天飛雪, 拍照
pet_16029, 3353, 漫天飛雪, 擁抱
pet_15677, 3360, 打開水龍頭, 注意大小
pet_15926, 3354, 煩擾, 想打人
pet_15991, 3377, 家電, 惠普
pet_2695, 3404, 地標, 早餐店
pet_16033, 3373, 紙鈔, 櫃子
pet_3362, 3358, 地震, 海水倒灌
pet_15841, 3384, 吃飯, 一起吃
pet_386, 3366, 眼球, 視網膜
pet_15829, 3357, 讀書, 疲倦
pet_15840, 3391, 一能靜, 愛情
pet_15722, 3384, 眼睛, 老花
pet_15985, 3357, 噴火龍, 寶物
pet_16063, 3392, 生小孩, 產後憂鬱症
pet_15985, 3357, 噴火龍, 錢
pet_15645, 3387, 吸收知識, 聰明的頭腦
pet_15645, 3387, 飲食均衡, 聰明的頭腦
pet_15898, 3386, 親親, 互動
pet_15898, 3360, 吃飯, 有東西吃
pet_15810, 3386, 跳舞, 喜好
pet_15851, 3387, 存錢, 名牌包
pet_15840, 3404, 愛意, 有人送禮物
pet_15773, 3415, 想吃東西, 翻冰箱
pet_15680, 3391, 窮人, 富有
pet_15881, 3380, 烤肉醬, 烤肉
pet_16021, 3378, 牧草, 農場
pet_16021, 3378, 小雞, 農場
pet_15898, 3357, 權力, 慾望
pet_15898, 3354, 燒肉, 變胖
pet_16025, 3415, 發酒瘋, 搖擺
pet_16025, 3415, 發酒瘋, 跳舞
pet_15914, 3412, 念書, 大聲唸出來
pet_15881, 3380, 鐵盤, 吃牛排
pet_16021, 3355, 上床, 上錯床
pet_16021, 3355, 上床, 舖被子
pet_15898, 3383, 同學, 搗亂
pet_12730, 3354, 寫作, 投稿
pet_15810, 3373, 爸爸, 桌子
pet_15645, 3366, 玩具, 棉花
pet_15764, 3385, 發功, 是武林高手
pet_15764, 3385, 發功, 有練武功
pet_15926, 3355, 作噩夢, 被嚇醒
pet_15914, 3353, 全身髒兮兮, 洗澡
pet_11480, 3355, 破產, 流浪
pet_15764, 3353, 老師高傲, 翹課
pet_12730, 3353, 星期四中午, 運動
pet_15754, 3383, 打電腦, 玩
pet_15974, 3387, 衝衝衝, 成功
pet_15872, 3354, 玩樂, 舒解壓力
pet_14282, 3415, 喝醉時, 頭痛
pet_15898, 3357, 愛, 慾望
pet_15810, 3412, 上批踢踢, 回覆信件
pet_11480, 3377, 屍體, 太平洋
pet_15696, 3355, 整理房間, 灰塵變少
pet_15696, 3355, 整理房間, 空間變大
pet_15764, 3366, 便當, 水餃
pet_14987, 3369, 鮮花, 小花
pet_14517, 3385, 生氣, 電腦壞掉
pet_5227, 3356, 餓了, 狂吃
pet_14517, 3385, 生氣, 男朋友劈腿
pet_15985, 3357, 噴火龍, 火災
pet_15837, 3385, 減肥, 愛漂亮
pet_15837, 3354, 食物中毒, 肚子痛
pet_15851, 3354, 太早起, 想睡覺
pet_15996, 3380, 胡椒鹽, 喝湯
pet_14987, 3384, 手機, BB叫
pet_15810, 3373, 爸爸, 床底
pet_16033, 3373, 鑰匙, 櫃子
pet_15837, 3353, 餓, 吃點心
pet_16033, 3373, 衛生紙, 地毯
pet_14987, 3412, 發生地震, 呼叫
pet_15841, 3388, 喜歡一個人, 開心
pet_15841, 3388, 談戀愛, 開心
pet_15974, 3366, 草帽, 愛心
pet_15872, 3357, 野狗, 腎上腺素激發
pet_16043, 3353, 玩耍, 盪鞦韆
pet_16043, 3353, 玩耍, 溜滑梯
pet_15926, 3385, 飛, 被人丟上去
pet_245, 3360, 上PTT, 輸入網址
pet_15926, 3366, 感冒藥, 安眠藥
pet_15926, 3355, 打小狗, 被吠
pet_15645, 3366, 玩具, 矽膠
pet_15872, 3392, 老鷹, 死亡
pet_15829, 3389, 睡午覺, 下午
pet_15829, 3357, 地震, 火災
pet_15700, 3385, 無聊, 一個人
pet_15881, 3365, 電, 電鰻的武器
pet_386, 3388, 去寵物店, 動物
pet_15837, 3385, 無聊, 被冷落
pet_15722, 3385, 肚子餓, 上一餐沒吃飽
pet_15660, 3356, 想找資料, 上網
pet_15660, 3404, 霸道, 中共
pet_15974, 3415, 端午節, 想屈原
pet_15940, 3387, 可愛, 愛
pet_15792, 3391, 老師, 學生都考一百
pet_15754, 3383, 上大學, 讀書
pet_15834, 3391, 動物園長頸鹿, 吃草
pet_15914, 3384, 人, 生人
pet_14282, 3415, 喝醉時, 歡呼
pet_15957, 3356, 快樂, 會笑
pet_13264, 3366, 指甲, 生物技術
pet_15829, 3389, 睡覺, 下午
pet_15829, 3389, 休息, 下午
pet_15829, 3380, 豬肉, 包水餃
pet_15810, 3386, 跳舞, 吸引別人
pet_15785, 3356, 要維他命C, 買水果
pet_15785, 3356, 想吃水果, 買水果
pet_15914, 3383, 朋友, 當我的沙包
pet_15785, 3356, 投資房地產, 賺錢
pet_15785, 3356, 投資黃金, 賺錢
pet_15785, 3356, 投資股票, 賺錢
pet_15785, 3356, 中威力彩, 發財
pet_15943, 3389, 聊天, 很累
pet_14987, 3388, 找他, 男朋友
pet_15785, 3385, 懶惰, 想睡覺
pet_14987, 3354, 小狗, 快樂
pet_15773, 3415, 社團, 打鬧
pet_15981, 3360, 煮飯, 確定有幾個人
pet_15841, 3395, 藍營, 扁扁
pet_15645, 3357, 公雞, 噪音
pet_15851, 3357, 豬, 疾病
pet_15841, 3385, 煮飯, 無聊
pet_15881, 3380, 櫃子, 拿杯子
pet_15962, 3353, 被人打時, 打人
pet_15677, 3393, 肉, 變瘦
pet_15669, 3377, 肉, 烤箱內
pet_15981, 3389, 花錢血拼, 傷心
pet_16021, 3415, 傷心難過時, 感到悲傷
pet_15785, 3357, 亂發脾氣, 負面印象
pet_15677, 3393, 面對事實, 笨蛋
pet_11480, 3353, 冥想, 睡覺
pet_15868, 3399, 早上八點的課, 想睡覺的
pet_15914, 3383, 花, 給人聞
pet_15841, 3395, 藍營, 陳水扁
pet_15957, 3378, 考生, 學測
pet_15898, 3357, 權利, 慾望
pet_15677, 3393, 走路, 笨蛋
pet_15976, 3395, 窮人, 輸錢
pet_15851, 3358, 颱風, 危險
pet_15785, 3354, 蠢蛋, 很生氣
pet_16065, 3354, 討厭鬼, 很討厭
pet_16065, 3354, 討厭鬼, 不想看
pet_16019, 3353, 吃東西, 喝茶
pet_6922, 3370, 藥廠, 廠房
pet_15677, 3393, 問錄, 笨蛋
pet_15677, 3365, 眼睛, 保養
pet_15914, 3412, 念書, 發呆
pet_14282, 3391, 賺大錢, 買房子
pet_15856, 3389, 去圖書館, 看書
pet_15829, 3353, 開心, 慶祝
pet_6164, 3355, 中樂透, 花光光
pet_5227, 3356, 餓了, 吃飯去
pet_15841, 3392, 父母, 變態
pet_15841, 3392, 父母, 毒品
pet_15722, 3353, 騎上雷霆戰馬, 奔騰
pet_16010, 3357, 娶有錢人女兒, 金錢
pet_15722, 3385, 快樂, 升官發財
pet_15722, 3385, 快樂, 日行一善
pet_15722, 3385, 快樂, 路上撿到錢
pet_15762, 3386, 上課, 功課好
pet_15962, 3377, 月亮, 西雅圖
pet_15851, 3357, 豬, 食物
pet_386, 3388, 上FB, 人
pet_15962, 3360, 螢幕是, 打開電源
pet_6136, 3383, 菩薩, 給人依靠
pet_15660, 3404, 反台獨, 中共
pet_386, 3388, 買, 動物
pet_16033, 3353, 出去玩, 看風景
pet_15940, 3353, 你自己, 玩
pet_16021, 3378, 人, 臥室
pet_15829, 3384, 手機, 接收簡訊
pet_15764, 3384, 防盜系統, 當機
pet_15764, 3384, 防盜系統, 壞掉
pet_16016, 3385, 難過, 化學快被當
pet_386, 3388, 逛動物園, 動物
pet_15677, 3365, 逆境, 生命
pet_15677, 3365, 逆境, 意志
pet_16033, 3390, 寵物, 打鬧
pet_15712, 3370, 螞蟻, 動物
pet_13229, 3393, 藝人, 狗仔隊
pet_15018, 3360, 上床, 關燈
pet_15142, 3390, 香吉士, 娜美
pet_15829, 3373, 小狗, 樹
pet_16029, 3415, 國慶日, 慶祝
pet_15851, 3357, 豬, 小豬
pet_3362, 3358, 放煙火, 注意
pet_3362, 3358, 放煙火, 讚嘆聲
pet_16033, 3373, 蟑螂, 櫃子
pet_16033, 3373, 硬幣, 櫃子
pet_15914, 3412, 念書, 把書丟掉
pet_15840, 3404, 禮貌, 有人送禮物
pet_15754, 3387, 走路, 好身材
pet_16021, 3353, 吃飯, 開伙
pet_6164, 3386, 工作, 賺錢養爸媽
pet_6164, 3354, 吃東西, 變很胖
pet_15881, 3380, 刷子, 烤肉
pet_15914, 3355, 申請信用卡, 丟掉信用卡
pet_386, 3388, 領養, 動物
pet_12730, 3415, 操場, 跳早操
pet_12730, 3415, 操場, 打球
pet_15974, 3360, 裝飯, 裝到碗裡面
pet_15837, 3384, 老虎, 跑步
pet_14987, 3353, 蛋糕, 做蛋糕
pet_15773, 3356, 不捨, 愛
pet_15705, 3355, 短路, 火災
pet_15660, 3404, 獨裁, 中共
pet_15837, 3370, 手機, 時尚配件
pet_15837, 3370, 手機, 日常用品
pet_15837, 3370, 手機, 交流工具
pet_16025, 3412, 睡覺, 進入睡眠狀態
pet_5227, 3356, 餓了, 下廚
pet_15957, 3378, 成績, 學測
pet_15840, 3388, 喝汽水, 開心
pet_15914, 3353, 被勒索, 哭
pet_16021, 3395, 朋友, 見色忘友
pet_15829, 3380, 高麗菜, 包水餃
pet_15669, 3378, 椅子, 網咖
pet_15820, 3357, 颱風, 厄運
pet_15696, 3371, 飲料, 倉庫
pet_6164, 3355, 中樂透, 被偷
pet_6164, 3355, 中樂透, 有很多錢
pet_15932, 3360, 感到無趣, 看pps
pet_15829, 3380, 水餃餡, 包水餃
pet_15851, 3409, 沉默, 在思考
pet_15856, 3387, 交往, 愛情
pet_14282, 3391, 賺大錢, 買車
pet_15739, 3356, 傷心難過, 大吃大喝
pet_15722, 3365, 元大金, 証券業
pet_15974, 3391, 單身, 女朋友
pet_16044, 3388, 整理行李, 出國
pet_16010, 3354, 炸藥, 傷害別人
pet_15705, 3354, 買東西, 很爽
pet_6164, 3356, 偷懶, 想睡覺
pet_14282, 3391, 賺大錢, 回饋
pet_386, 3354, 打工, 路人
pet_2695, 3392, 心理病, 快樂
pet_15946, 3391, 寂寞的人, 愛情
pet_15974, 3383, 老爸, 養小孩
pet_15926, 3354, 煩擾, 想自閉
pet_16033, 3356, 看航海王, 哭
pet_15985, 3384, 開心, 臉紅
pet_15985, 3384, 開心, 哭
pet_15810, 3355, 生病, 打點滴
pet_15985, 3356, 好吃, 吃更多
pet_15645, 3387, 作息正常, 聰明的頭腦
pet_15946, 3385, 開心, 幫助別人
pet_15914, 3391, 大象, 健康
pet_11480, 3355, 破產, 被討債
pet_386, 3354, 逛街, 路人
pet_15829, 3370, 殺人犯, 死刑犯
pet_15773, 3360, 想家, 聯絡家人
pet_16025, 3415, 發酒瘋, 唱歌
pet_7167, 3356, 愛, 盲目
pet_15957, 3378, 陪考人, 學測
pet_15851, 3409, 小說, 很多頁
pet_15764, 3355, 大雨過後, 水災
pet_15674, 3377, 硬碟, 宏碁
pet_15851, 3366, 北高, 收費站
pet_15829, 3380, 水餃皮, 包水餃
pet_15829, 3380, 湯匙, 包水餃
pet_15172, 3380, 鐵網, 烤肉
pet_15172, 3391, 有伴, 結婚
pet_15172, 3391, 有錢, 結婚
pet_15172, 3391, 穩定, 結婚
pet_15172, 3391, 久了, 結婚
pet_16104, 3354, 玩樂, 興奮
pet_15829, 3388, 種草, 花花草草
pet_15829, 3388, 種花, 花花草草
pet_15696, 3386, 洗澡, 保養身體
pet_15696, 3386, 洗澡, 讓身體變香
pet_16109, 3391, 30歲以後, 結婚
pet_16010, 3357, 嫁豪門, 金錢
pet_14517, 3357, 參加婚禮, 喜酒吃太飽
pet_15829, 3383, 美女, 逛街
pet_15829, 3391, 夜市老闆, 很多客人
pet_15829, 3391, 夜市老闆, 賺錢
pet_15841, 3393, 壞人, 武器
pet_15829, 3355, 被革職, 沒錢
pet_15829, 3355, 被革職, 失業
pet_16021, 3378, 床頭櫃, 臥室
pet_12730, 3377, 小朋友, 社會局
pet_15872, 3356, 比賽, 累了
pet_15841, 3393, 殭屍, 武器
pet_15681, 3353, 被陷害, 殺人
pet_15773, 3385, 睡覺, 看書看太久
pet_15841, 3384, 看電影, 找男朋友
pet_15829, 3370, 強姦犯, 死刑犯
pet_15851, 3409, 小說, 很多人物
pet_15872, 3354, 玩樂, 放鬆心情
pet_15841, 3393, 敵人, 武器
pet_15837, 3354, 失戀, 無力
pet_3362, 3365, 電子零組件, 電子產品
pet_16029, 3415, 學校, 加入社團
pet_15660, 3356, 時間太多, 上網
pet_15872, 3357, 野狗, 吵鬧
pet_15843, 3404, 煙火大會, 放煙火
pet_15843, 3404, 廟會, 放煙火
pet_15843, 3404, 慶典, 放煙火
pet_15843, 3404, 雙十節, 放煙火
pet_16099, 3355, 忘了吃藥, 懷孕
pet_15722, 3377, 帥哥, 沙灘排球
pet_15696, 3391, 銀行櫃員, 休息
pet_15696, 3391, 銀行櫃員, 賺錢
pet_15696, 3391, 銀行櫃員, 算錢
pet_15696, 3391, 銀行櫃員, 點鈔
pet_15872, 3404, 慶祝, 卡片
pet_14987, 3380, 轉台器, 看電視
pet_15851, 3377, 電燈, 福特
pet_15696, 3386, 聊天, 抒發情緒
pet_15696, 3386, 聊天, 擴充知識
pet_15696, 3386, 聊天, 增進情誼
pet_15829, 3390, 小狗, 玩樂
pet_15829, 3354, 上網, 上癮
pet_15829, 3356, 很痛, 流淚
pet_15829, 3385, 發冷汗, 感冒
pet_15829, 3385, 發冷汗, 生病
pet_15670, 3356, 難過, 低迷
pet_14987, 3404, 爽, 按喇叭
pet_16033, 3390, 貓咪, 打鬧
pet_15764, 3356, 完美, 苛刻
pet_15764, 3355, 河床變窄, 水災
pet_9910, 3370, 海帶, 水生植物
pet_15764, 3355, 水庫崩塌, 水災
pet_15914, 3386, 上網, 看笑話
pet_15670, 3356, 難過, 吃愈不振
pet_15841, 3390, 媽媽, 鑽戒
pet_15722, 3354, 妹妹, 呵護
pet_15722, 3354, 妹妹, 心疼
pet_15926, 3387, 存錢, 豪宅
pet_15926, 3387, 價有錢老公, 豪宅
pet_6499, 3388, 上PTT, 路人
pet_15747, 3395, 綠營, 不分區
pet_15722, 3354, 妹妹, 想要保護她
pet_15881, 3391, 型男, 打噴嚏
pet_15881, 3391, 型男, 上雜誌
pet_15881, 3391, 型男, 被街拍
pet_15881, 3391, 型男, 作頭髮
pet_15881, 3391, 型男, 新衣服
pet_15670, 3356, 難過, 鬱卒
pet_15829, 3389, 打瞌睡, 下午
pet_15829, 3389, 喝下午茶, 下午
pet_15841, 3390, 媽媽, 老爸
pet_15747, 3395, 綠營, 敗選
pet_16155, 3385, 睡覺, 覺得累了
pet_15739, 3391, 大吃大喝後, 大便
pet_15670, 3356, 難過, 不開心
pet_14987, 3356, 憤怒, 好生氣
pet_15696, 3386, 洗澡, 洗去髒汙
pet_15851, 3385, 買食物, 想吃東西
pet_15992, 3415, 考試當天, 帶準考證
pet_386, 3388, 去收容所, 動物
pet_15829, 3404, 電信公司斷線, 斷線
pet_16021, 3378, 蜜蜂, 花園
pet_864, 3415, 發薪日, 逛街
pet_15810, 3380, 旗子, 選舉
pet_64, 3391, 女人, 家
pet_16093, 3366, 蜜雪兒, 薇琪
pet_15837, 3385, 發燒, 被病原體入侵
pet_15829, 3370, 槍斃, 死刑
pet_16033, 3378, 橫式, 信
pet_6499, 3355, 失敗, 重新思考
pet_15829, 3378, 女學生, 女生宿舍
pet_15829, 3378, 脫水機, 女生宿舍
pet_15829, 3378, 洗衣機, 女生宿舍
pet_16109, 3354, 讀書, 煩悶
pet_15785, 3356, 升官, 賺錢
pet_15696, 3386, 洗澡, 讓身體變乾淨
pet_15829, 3378, 廁所, 女生宿舍
pet_15872, 3354, 生孩子, 阿母
pet_15843, 3385, 失戀, 被拋棄
pet_16042, 3415, 周日, 看書
pet_15881, 3365, 運動服, 體育課必須
pet_15841, 3385, 牙痛, 沒刷牙
pet_15773, 3353, 生氣, 罵三字經
pet_15669, 3360, 去好樂迪, 穿鞋
pet_15829, 3355, 被革職, 沒工作
pet_15985, 3358, 感冒, 四隻無力
pet_16042, 3415, 周日, 玩電腦
pet_15669, 3355, 飆車, 頭破血流
pet_15669, 3355, 飆車, 被警察攬劫
pet_15829, 3355, 被踢站, 連不上站
pet_16042, 3415, 周日, 打球
pet_15829, 3355, 被革職, 找工作
pet_15901, 3356, 爸爸有錢, 開汽車
pet_15773, 3353, 生氣, 打GAME洩憤
pet_15829, 3355, 被踢站, 斷線
pet_15669, 3388, 打哈欠, 有睡意
pet_16021, 3366, 蛋糕, 低筋麵粉
pet_15669, 3380, 按鍵, 打開音響
pet_15901, 3370, 食客, 老饕
pet_15922, 3366, 行政執行處, 公務員
pet_16084, 3386, 購物, 需要
pet_15747, 3395, 綠營, 藍營
pet_16109, 3388, 躺一下, 休息
pet_15872, 3387, 去夜店, 女朋友
pet_16021, 3388, 揉太陽穴, 放鬆
pet_15690, 3404, 快遞來了, 門鈴響
pet_14658, 3355, 分手, 詛咒別人
pet_15872, 3356, 親情, 戀家
pet_16168, 3415, 操場, 做運動
pet_15914, 3404, 沒有麵吃, 吃飯
pet_15872, 3386, 聽音樂, 紓解壓力
pet_16109, 3415, 星期日, 釣魚
pet_15893, 3392, 周董, 污名
pet_16109, 3415, 星期日, 打球
pet_15837, 3385, 談戀愛, 想找個伴
pet_15680, 3378, 筷子, 餐廳
pet_14282, 3391, 賺大錢, 給爸媽
pet_14658, 3356, 說謊, 很討厭
pet_15669, 3373, 水桶, 流理台
pet_15914, 3353, 被強暴, 哭
pet_16044, 3385, 買雞飼料, 愛小雞
pet_15773, 3353, 被蟲咬, 抓癢
pet_16036, 3385, 吃飯, 為了健康
pet_15872, 3354, 買不到想要, 失望
pet_15837, 3390, 樹, 肥料
pet_5870, 3357, 財神, 豐富的財富
pet_5870, 3357, 財神, 好處
pet_15773, 3353, 想殺時間, 打麻將
pet_15893, 3378, 齒, 燕尾夾
pet_15773, 3355, 出車禍, 有人生氣
pet_16021, 3378, 農民, 農場
pet_16021, 3378, 山羊, 農場
pet_15851, 3409, 沉默, 不知說什麼
pet_5227, 3356, 餓了, 上館子
pet_14638, 3356, 吃麵, 有活力
pet_15022, 3404, 興農, 牛
pet_15773, 3412, 停電, 打手機
pet_15773, 3412, 停電, 找照明設備
pet_15773, 3392, 男生, 無能
pet_11480, 3357, 看到彩虹, 好運
pet_11480, 3357, 撿到錢, 好運
pet_5459, 3357, 抽獎, 汽車
pet_5459, 3357, 賺錢, 汽車
pet_15290, 3380, 充電器, 旅行
pet_15290, 3380, 個人藥品, 旅行
pet_11480, 3371, 陳水扁, 看守所
pet_11480, 3371, 犯人, 看守所
pet_11480, 3371, 典獄長, 看守所
pet_15341, 3380, 遮雨棚, 下雨
pet_15341, 3380, 紅包, 結婚
pet_15341, 3380, 酒, 結婚
pet_15341, 3355, 吃飽飯, 打瞌睡
pet_15341, 3355, 吃飽飯, 散步
pet_14866, 3380, 刮鬍刀, 當兵
pet_15343, 3380, 毛巾, 當兵
pet_15343, 3380, 衣服, 當兵
pet_14866, 3371, 血, 心
pet_15379, 3388, 買韭菜, 買菜
pet_14506, 3355, 流汗, 脫水
pet_14506, 3355, 流汗, 喝寶礦力水得
pet_15379, 3388, 買高麗菜, 買菜
pet_10534, 3388, 坐公車去爭鮮, 吃壽司
pet_10534, 3388, 吃生魚片, 吃壽司
pet_10534, 3388, 肚子餓, 吃壽司
pet_8581, 3391, 教授, 昇等
pet_15205, 3385, 心痛, 賭盤沒中
pet_15312, 3388, 放些辣椒, 炒菜
pet_15312, 3388, 先熱鍋子, 炒菜
pet_15387, 3388, 穿運動鞋, 去爬山
pet_15387, 3412, 打籃球, 帶毛巾
pet_15429, 3412, 換氣, 吐氣
pet_15387, 3412, 打籃球, 撿球
pet_15387, 3388, 帶毛巾, 去爬山
pet_15205, 3385, 心痛, 心臟不好
pet_15205, 3388, 去冰店, 買冰沙
pet_15205, 3385, 心痛, 考試爆掉
pet_15387, 3388, 出門, 去爬山
pet_15387, 3388, 研究爬山路線, 去爬山
pet_4783, 3353, 嚇到, 哭
pet_13894, 3412, 去健身房, 重訓
pet_13894, 3412, 去健身房, 喝水
pet_15379, 3388, 買菠菜, 買菜
pet_15387, 3360, 準備水, 準備水壺
pet_14884, 3388, 擦碗筷, 等上菜
pet_14884, 3388, 喝果汁, 等上菜
pet_15417, 3388, 腰痠, 搖呼拉圈
pet_14983, 3388, 去賣場, 試吃
pet_15439, 3388, 下廚, 煮菜
pet_14884, 3388, 喝熱茶, 等上菜
pet_14884, 3388, 到家樂福, 買肉
pet_14884, 3388, 到雞肉攤, 買肉
pet_15387, 3388, 邀朋友, 逛一中
pet_15387, 3388, 排行程, 逛一中
pet_248, 3388, 去大賣場, 買泡麵
pet_15387, 3388, 出門去買, 吃米粉
pet_15415, 3388, 付錢, 買魚
pet_15417, 3385, 孤單, 沒人陪
pet_4440, 3388, 掏錢, 買紅茶
pet_4440, 3388, 到便利商店, 買紅茶
pet_15312, 3388, 加點肉絲, 炒菜
pet_15417, 3377, 擔子麵, 台南
pet_15142, 3388, 拉窗廉, 睡覺
pet_15142, 3388, 心裡放空, 睡覺
pet_13894, 3388, 脫內衣, 睡覺
pet_15437, 3360, 休息, 關電燈
pet_14573, 3356, 呼吸, 活著
pet_13894, 3388, 買咖啡, 上課
pet_13894, 3388, 收書包, 上課
pet_13894, 3388, 吃早餐, 上課
pet_15142, 3366, 桌子, 木藤
pet_15142, 3366, 桌子, 不銹剛
pet_14573, 3388, 買貢丸湯, 吃貢丸
pet_14573, 3388, 用筷子插貢丸, 吃貢丸
pet_14573, 3388, 點貢丸湯, 吃貢丸
pet_13894, 3388, 早點起床, 上課
pet_15077, 3388, 想買來吃, 吃飯
pet_14573, 3388, 化粧, 約會
pet_14573, 3388, 穿著體面, 約會
pet_14573, 3388, 輸頭髮, 約會
pet_14573, 3388, 上髮臘, 約會
pet_15077, 3388, 去買來吃, 吃飯
pet_15077, 3356, 喝醉, 很暈
pet_15077, 3356, 喝醉, 想睡覺
pet_15077, 3356, 喝醉, 不舒服
pet_14573, 3355, 下班, 吃晚餐
pet_14573, 3355, 放學, 吃晚餐
pet_15077, 3388, 想買來吃, 吃鰻魚飯
pet_15077, 3388, 肚子餓, 吃鰻魚飯
pet_8683, 3360, 泡澡, 淋浴
pet_15077, 3388, 跑去買, 吃鰻魚飯
pet_14573, 3388, 上車, 搭捷運
pet_14884, 3388, 走到廚房, 開冰箱
pet_14884, 3388, 口很渴, 開冰箱
pet_15077, 3388, 去抓鰻魚, 吃鰻魚飯
pet_8683, 3360, 泡澡, 沐浴
pet_8683, 3360, 泡澡, 放鬆
pet_14573, 3388, 等車, 搭捷運
pet_14573, 3388, 付錢, 搭捷運
pet_14884, 3388, 想抱怨, 叫服務生
pet_14884, 3388, 用到水, 煮飯
pet_14884, 3388, 找服務生, 叫服務生
pet_14884, 3388, 想買單, 叫服務生
pet_14884, 3388, 想喝水, 叫服務生
pet_14884, 3388, 肚子很餓, 開冰箱
pet_14884, 3388, 用電鍋, 煮飯
pet_15379, 3360, 換運動服, 有運動衣服
pet_14884, 3388, 用瓦斯爐, 煮飯
pet_15379, 3388, 赤腳跑, 去跑步
pet_15379, 3388, 穿鞋子, 去跑步
pet_14884, 3388, 拿錢, 買肉
pet_14884, 3388, 想要買什麼肉, 買肉
pet_14884, 3412, 睡覺, 用枕頭
pet_14884, 3388, 到超市, 買肉
pet_15417, 3388, 吃飯, 看菜單
pet_15417, 3388, 吃美食, 看菜單
pet_15417, 3388, 心情好, 請客
pet_15417, 3388, 聚餐, 請客
pet_15417, 3388, 想吃美食, 點菜
pet_15417, 3388, 聚餐, 點菜
pet_15417, 3360, 喝一點水, 張嘴
pet_15446, 3360, 綁好鞋帶, 蹲下
pet_15417, 3388, 少糖, 買奶茶
pet_15417, 3388, 少冰, 買奶茶
pet_15342, 3380, 球鞋, 打網球
pet_15342, 3380, 帽子, 打高爾夫球
pet_28, 3385, 睡覺, 沒興趣
