pet_14033, 3386, 睡覺, 休息
pet_14266, 3378, 課桌椅, 學校
pet_14488, 3353, 無聊, 玩遊戲
pet_7357, 3365, 螢幕, 電腦
pet_13789, 3380, 馬桶, 尿尿
pet_515, 3390, 我, 錢
pet_14282, 3395, 學生, 沒錢
pet_14282, 3395, 學生, 報告
pet_13387, 3389, 休息, 頭痛
pet_14488, 3354, 運動, 變強壯
pet_1197, 3354, 運動, 變強壯
pet_14476, 3380, OK繃, 受傷
pet_400, 3380, OK繃, 受傷
pet_14476, 3380, OK繃, 受傷
pet_14514, 3366, 船, 木頭
pet_12479, 3366, 船, 木頭
pet_14266, 3366, 船, 木頭
pet_13925, 3357, 火災, 災難
pet_13241, 3371, 錢, 銀行
pet_11459, 3393, 小偷, 狗
pet_14502, 3399, 汽水, 好喝
pet_14476, 3380, 立可白, 考試
pet_14033, 3383, 貓, 吃飯
pet_13894, 3377, 書, 書店
pet_12947, 3353, 心情好, 唱歌
pet_9670, 3389, 請假, 感冒
pet_3647, 3415, 睡覺時, 蓋被子
pet_10686, 3353, 心情不好, 聽音樂
pet_14497, 3415, 冬天, 吃火鍋
pet_14329, 3415, 颱風天, 發呆
pet_1197, 3415, 颱風天, 發呆
pet_13874, 3380, 手, 打球
pet_14561, 3380, 手, 打球
pet_14354, 3404, 生病, 發燒
pet_8980, 3356, 餓了, 吃飯
pet_5227, 3353, 肚子餓, 吃麵
pet_3647, 3356, 唱歌, 開心
pet_14476, 3392, 學生, 被當
pet_4193, 3386, 打電話, 聊天
pet_14266, 3391, 我, 看書
pet_14266, 3391, 我, 看書
pet_14202, 3391, 我, 錢
pet_11834, 3391, 我, 錢
pet_13387, 3392, 學生, 不及格
pet_14220, 3385, 唱歌, 開心
pet_13247, 3385, 唸書, 上進
pet_14497, 3354, 生氣, 失去理智
pet_14545, 3387, 打工, 錢
pet_14262, 3378, 鞋子, 百貨公司
pet_14262, 3378, 化妝品, 百貨公司
pet_14568, 3353, 嘴饞, 吃東西
pet_4498, 3360, 出門, 穿衣服
pet_14476, 3360, 出門, 穿衣服
pet_12889, 3366, 筷子, 木頭
pet_3647, 3370, 桌子, 工具
pet_14158, 3366, 床, 木頭
pet_14228, 3377, 售票員, 火車站
pet_2035, 3377, 售票員, 火車站
pet_13675, 3366, 果汁, 水果
pet_10559, 3380, 桌子, 寫字
pet_193, 3399, 愛情, 幸福
pet_12889, 3365, 人民, 國家
pet_13445, 3356, 吃飯, 有力量
pet_1855, 3356, 吃飯, 有力量
pet_14594, 3383, 晚上, 睡覺
pet_13626, 3368, 奶茶, 牛奶
pet_7001, 3368, 飲料, 牛奶
pet_14502, 3353, 夏天, 天氣熱
pet_14502, 3353, 大太陽, 天氣熱
pet_864, 3366, 麵包, 小麥
pet_13241, 3355, 生病, 看醫生
pet_2043, 3368, 果醬, 水果
pet_12978, 3380, 鉛筆, 看書
pet_14020, 3370, 快樂, 病
pet_14020, 3370, 快樂, 情緒
pet_4193, 3356, 聽到笑話, 歡笑
pet_1929, 3356, 聽到笑話, 歡笑
pet_3647, 3385, 大便, 吃壞肚子
pet_12479, 3356, 失戀, 傷心
pet_14596, 3356, 失戀, 傷心
pet_14596, 3356, 被當, 傷心
pet_14573, 3415, 廁所, 洗手
pet_41, 3415, 廁所, 洗手
pet_10686, 3395, 學生, 被當掉
pet_4193, 3395, 老師, 壞學生
pet_8545, 3395, 老師, 壞學生
pet_12479, 3356, 被騙, 傷心
pet_1996, 3356, 被騙, 傷心
pet_9608, 3392, 我, 被當
pet_14394, 3367, 笨蛋, 白目
pet_2202, 3367, 笨蛋, 白目
pet_14476, 3380, 慢跑鞋, 慢跑
pet_14476, 3380, 慢跑鞋, 慢跑
pet_14476, 3380, 操場, 慢跑
pet_14476, 3380, 操場, 慢跑
pet_1741, 3380, 操場, 慢跑
pet_3647, 3358, 抽煙, 肺癌
pet_3647, 3358, 抽煙, 二手煙
pet_14394, 3357, 股票, 錢財
pet_13932, 3358, 上課, 想睡
pet_1741, 3358, 上課, 想睡
pet_8891, 3389, 吃飯, 約會
pet_10584, 3385, 哭泣, 難過
pet_10584, 3380, 筷子, 吃麵
pet_14331, 3392, 學生, 零分
pet_14266, 3387, 少花錢, 錢
pet_13241, 3380, 熱水, 洗澡
pet_11834, 3367, 小孩, 細胞
pet_11834, 3388, 放熱水, 洗澡
pet_14476, 3395, 老師, 學生作弊
pet_14476, 3395, 老師, 學生作弊
pet_14476, 3395, 老師, 學生作弊
pet_13925, 3356, 肚子餓, 吃東西
pet_13925, 3356, 肚子餓, 吃東西
pet_13925, 3356, 肚子餓, 吃東西
pet_13445, 3354, 化妝, 變漂亮
pet_14033, 3388, 喝飲料, 吃飯
pet_4634, 3353, 運動完, 吃飯
pet_12656, 3387, 讀書, 錢
pet_2339, 3412, 被搶, 報警
pet_14228, 3377, 飲料, 便利商店
pet_14228, 3377, 飲料, 便利商店
pet_3647, 3370, 老師, 職業
pet_3647, 3383, 學生, 逛街
pet_13925, 3356, 無聊, 打電動
pet_13137, 3384, 雞, 生蛋
pet_13137, 3384, 雞, 生蛋
pet_9608, 3357, 颱風, 停電
pet_12479, 3357, 談戀愛, 幸福
pet_14397, 3357, 談戀愛, 幸福
pet_248, 3378, 魚, 魚缸
pet_14020, 3412, 不開心, 哭
pet_601, 3395, 學生, 寫作業
pet_41, 3386, 賺錢, 過好生活
pet_14497, 3366, 鞋子, 機器
pet_11562, 3412, 大便, 拿衛生紙
pet_3997, 3395, 學生, 二一
pet_28, 3375, 外星人, 地球
pet_28, 3375, 月球, 地球
pet_14394, 3367, 人, 肌肉
pet_2414, 3367, 人, 肌肉
pet_14397, 3353, 肚子餓, 買東西吃
pet_13824, 3360, 洗澡, 拿衣服
pet_9837, 3360, 洗澡, 拿衣服
pet_13789, 3378, 棉被, 床上
pet_13789, 3378, 床單, 床上
pet_14599, 3378, 猩猩, 動物園
pet_3647, 3378, 猩猩, 動物園
pet_5425, 3384, 小雞, 叫
pet_14282, 3412, 跌倒, 揉揉傷口
pet_14587, 3370, 鉛筆, 好東西
pet_2500, 3370, 鉛筆, 好東西
pet_12116, 3415, 家裡, 看書
pet_14573, 3415, 廁所, 小便
pet_41, 3415, 廁所, 小便
pet_14573, 3415, 廁所, 刷牙
pet_196, 3380, 筷子, 夾菜
pet_11863, 3388, 去好樂迪, 唱歌
pet_14502, 3388, 開心, 唱歌
pet_6493, 3388, 開心, 唱歌
pet_12978, 3389, 吃火鍋, 天氣冷
pet_11562, 3389, 吃火鍋, 天氣冷
pet_4193, 3356, 中樂透, 開心
pet_10686, 3388, 拿衣服, 洗澡
pet_11834, 3388, 拿衣服, 洗澡
pet_14202, 3391, 我, 愛情
pet_14562, 3384, 貓, 吃魚
pet_14117, 3378, 雲霄飛車, 遊樂園
pet_14117, 3378, 旋轉木馬, 遊樂園
pet_14266, 3387, 找工作, 工作
pet_14571, 3366, 球, 塑膠
pet_14599, 3355, 運動, 肚子餓
pet_13824, 3360, 喝水, 拿杯子
pet_8616, 3380, 書本, 念書
pet_14573, 3356, 吃飯, 覺得飽
pet_14255, 3354, 睡覺, 休息
pet_14476, 3380, 小抄, 考試
pet_12656, 3387, 認真, 錢
pet_864, 3380, 錢, 逛街
pet_14331, 3358, 頭痛, 不舒服
pet_13596, 3360, 吃飯, 張開嘴巴
pet_13387, 3389, 睡覺, 頭痛
pet_9837, 3360, 吃飯, 點菜
pet_9080, 3360, 吃飯, 點菜
pet_13137, 3384, 牛, 吃草
pet_13137, 3384, 牛, 吃草
pet_13137, 3384, 牛, 哞哞叫
pet_13137, 3384, 牛, 哞哞叫
pet_1541, 3384, 牛, 哞哞叫
pet_2639, 3378, 漫畫, 書店
pet_14397, 3415, 電腦前, 打字
pet_14397, 3415, 電腦前, 打字
pet_14502, 3399, 汽水, 冰
pet_2683, 3399, 汽水, 冰
pet_3647, 3415, 睡覺時, 做夢
pet_14394, 3366, 橡皮擦, 橡膠
pet_11803, 3389, 生氣, 肚子餓
pet_14266, 3412, 吃飯, 慢慢吃
pet_14587, 3388, 打球, 運動
pet_4193, 3370, 沙發, 家具
pet_14476, 3370, 沙發, 家具
pet_14488, 3353, 無聊, 看電影
pet_14560, 3393, 老鼠, 大象
pet_13626, 3354, 戀愛, 快樂似神仙
pet_2, 3354, 戀愛, 快樂似神仙
pet_14451, 3385, 睡覺, 喜歡
pet_9015, 3385, 睡覺, 喜歡
pet_14514, 3392, 吃東西, 變胖
pet_14488, 3391, 肚子餓, 吃飯
pet_14488, 3391, 肚子餓, 吃飯
pet_2756, 3389, 衝逛街, 放學
pet_14476, 3387, 多唸書, 氣質
pet_2811, 3387, 多唸書, 氣質
pet_10353, 3385, 洗澡, 很髒
pet_9608, 3392, 我, 被罵
pet_14516, 3354, 吃飯, 有飽足感
pet_14228, 3390, 小朋友, 玩
pet_13137, 3384, 雞, 叫
pet_13238, 3380, 餐盤, 吃飯
pet_400, 3380, 紗布, 受傷
pet_14577, 3380, 紗布, 受傷
pet_14266, 3393, 馬, 獅子
pet_14266, 3393, 人, 獅子
pet_11459, 3383, 男人, 吃飯
pet_4440, 3370, 手機, 聯絡工具
pet_14539, 3370, 手機, 聯絡工具
pet_2847, 3370, 手機, 聯絡工具
pet_14282, 3385, 睡覺, 沒事
pet_8758, 3385, 生氣, 心情不好
pet_14502, 3380, 水壺, 喝水
pet_14502, 3380, 水壺, 喝水
pet_14282, 3353, 太累, 睡覺
pet_11834, 3357, 玩, 快樂
pet_14262, 3378, 衣服, 百貨公司
pet_8869, 3378, 衣服, 百貨公司
pet_8581, 3378, 溜滑梯, 公園
pet_3647, 3378, 溜滑梯, 公園
pet_8581, 3378, 盪鞦韆, 公園
pet_14266, 3412, 分手, 難過
pet_14514, 3360, 起床, 按掉鬧鐘
pet_11834, 3384, 老師, 教書
pet_28, 3390, 老師, 乖學生
pet_10276, 3353, 寂寞, 哭
pet_14476, 3399, 愛情, 甜蜜
pet_193, 3399, 愛情, 甜蜜
pet_14476, 3399, 愛情, 甜蜜
pet_3027, 3399, 垃圾, 臭
pet_14020, 3391, 我, 洗澡
pet_14020, 3391, 你, 洗澡
pet_14020, 3391, 他, 洗澡
pet_3004, 3391, 他, 洗澡
pet_13925, 3378, 病人, 醫院
pet_13925, 3378, 醫生, 醫院
pet_14282, 3353, 疲憊, 睡覺
pet_14605, 3356, 吃飯, 很飽
pet_13137, 3384, 青蛙, 跳
pet_14497, 3353, 疲勞, 睡覺
pet_864, 3378, 辣妹, 夜店
pet_14596, 3356, 死亡, 傷心
pet_14167, 3390, 貓咪, 魚
pet_11837, 3365, 頭髮, 頭
pet_14502, 3390, 五月天, 唱歌
pet_14502, 3390, 五月天, 開演唱會
pet_14516, 3385, 看書, 要考試
pet_13376, 3393, 人, 沒錢
pet_3647, 3357, 工作, 錢
pet_11834, 3357, 工作, 快樂
pet_11562, 3412, 大便, 脫褲子
pet_11562, 3412, 大便, 擦屁股
pet_14573, 3415, 廁所, 上廁所
pet_8980, 3356, 吃飯時間到了, 吃飯
pet_12566, 3389, 睡覺, 想睡覺
pet_13823, 3383, 豬, 睡
pet_14331, 3383, 狗, 吃骨頭
pet_2883, 3383, 狗, 吃骨頭
pet_14573, 3354, 睡覺, 很開心
pet_5361, 3354, 睡覺, 浪費時間
pet_14497, 3371, 學生, 教室
pet_14020, 3371, 老師, 教室
pet_14502, 3412, 睡覺, 做夢
pet_9670, 3354, 結婚, 有責任感
pet_3239, 3354, 結婚, 有責任感
pet_14269, 3378, 熊貓, 動物園
pet_14544, 3390, 魚, 水
pet_10686, 3395, 人民, 貪汙
pet_14488, 3354, 運動, 有活力
pet_13925, 3357, 水災, 災難
pet_11803, 3395, 小孩, 上學
pet_12397, 3367, 學校, 老師
pet_12397, 3367, 學校, 學生
pet_14331, 3391, 你, 休息
pet_14476, 3380, 眼鏡, 考試
pet_14282, 3360, 睡覺, 關電燈
pet_14266, 3366, 紙, 樹木
pet_248, 3353, 天氣熱, 喝冰水
pet_14331, 3383, 狗, 散步
pet_14391, 3380, 鍋子, 吃飯
pet_14595, 3399, 糖果, 好吃
pet_8980, 3378, 福利社, 學校
pet_14282, 3355, 肚子餓, 吃麵
pet_14282, 3355, 肚子餓, 吃麵
pet_8642, 3355, 肚子餓, 吃麵
pet_12479, 3357, 談戀愛, 快樂
pet_14397, 3357, 談戀愛, 快樂
pet_14329, 3357, 談戀愛, 快樂
pet_13928, 3357, 談戀愛, 快樂
pet_14202, 3358, 喝酒, 頭暈
pet_11834, 3375, 我, 家
pet_3536, 3375, 我, 家
pet_14573, 3360, 運動, 暖身
pet_14595, 3415, 學校, 看書
pet_14163, 3395, 宅男, 好人卡
pet_3576, 3395, 宅男, 好人卡
pet_11562, 3378, 黑板, 教室
pet_551, 3390, 我, 逛街
pet_8758, 3412, 想睡覺, 打瞌睡
pet_13241, 3388, 放屁, 大笑
pet_14561, 3380, 球, 打球
pet_14202, 3391, 我, 長大
pet_5949, 3386, 看電視, 娛樂
pet_14255, 3354, 睡覺, 放鬆
pet_4193, 3354, 睡覺, 放鬆
pet_14165, 3378, 正妹, 夜店
pet_7167, 3354, 運動, 長肌肉
pet_3481, 3354, 運動, 長肌肉
pet_14220, 3391, 老師, 好成績
pet_9608, 3388, 拿衛生紙, 大便
pet_4155, 3378, 衣服, 衣櫃裡
pet_64, 3415, 夜店, 跳舞
pet_14394, 3387, 打扮自己, 女朋友
pet_14573, 3391, 你, 工作
pet_601, 3391, 我, 手機
pet_14266, 3393, 牛, 獅子
pet_12116, 3389, 睡覺, 晚上
pet_14394, 3367, 人, 水
pet_13376, 3370, 手機, 通訊用品
pet_12017, 3385, 肚子餓, 沒吃飯
pet_11562, 3391, 大人, 結婚
pet_14163, 3385, 吃東西, 嘴饞
pet_14163, 3385, 吃東西, 想吃東西
pet_1339, 3354, 考試, 爆肝
pet_3733, 3354, 考試, 爆肝
pet_14202, 3354, 看電影, 想吃爆米花
pet_13241, 3353, 孤單, 哭泣
pet_14514, 3390, 小朋友, 你
pet_8694, 3390, 小朋友, 你
pet_14497, 3366, 麵包, 米
pet_2684, 3366, 麵包, 米
pet_5025, 3368, 燒餅, 麵粉
pet_14476, 3380, 檯燈, 寫功課
pet_14628, 3353, 肚子餓, 打電動
pet_3947, 3353, 肚子餓, 打電動
pet_4498, 3360, 出門, 穿鞋
pet_9257, 3360, 出門, 穿鞋
pet_14476, 3360, 出門, 化妝
pet_4193, 3370, 太陽, 星球
pet_3990, 3399, 巧克力, 甜的
pet_11834, 3390, 老師, 放假
pet_14502, 3412, 睡覺, 想事情
pet_3971, 3412, 睡覺, 想事情
pet_14391, 3353, 聽音樂, 睡覺
pet_14476, 3380, 鉛筆, 寫功課
pet_14266, 3391, 我, 玩具
pet_4216, 3391, 我, 玩具
pet_14539, 3378, 電影, 電影院
pet_41, 3378, 電影, 電影院
pet_14147, 3366, 木頭, 椅子
pet_14033, 3415, 學校, 交朋友
pet_14033, 3415, 學校, 交朋友
pet_3647, 3415, 睡覺時, 打呼
pet_891, 3391, 學生, 上課
pet_14266, 3366, 紙, 回收紙
pet_6779, 3366, 紙, 回收紙
pet_14239, 3380, 手, 看書
pet_13824, 3360, 喝水, 裝水
pet_14282, 3354, 分手, 哭泣
pet_7501, 3387, 付出, 錢
pet_11803, 3378, 桌子, 學校
pet_8758, 3385, 生氣, 被惹毛
pet_4470, 3385, 生氣, 被惹毛
pet_14397, 3415, 電腦前, 玩遊戲
pet_4401, 3415, 電腦前, 玩遊戲
pet_10123, 3409, 天空, 藍
pet_12978, 3370, 電視, 電器
pet_14228, 3384, 戀愛, 變笨
pet_14516, 3412, 約會, 興奮
pet_4544, 3412, 約會, 興奮
pet_14516, 3412, 約會, 幸福
pet_4544, 3412, 約會, 幸福
pet_4440, 3393, 小孩, 蟑螂
pet_8980, 3354, 打球, 累
pet_4072, 3354, 打球, 累
pet_11834, 3390, 媽媽, 你
pet_11834, 3390, 爸爸, 你
pet_13721, 3377, 路人, 火車站
pet_4002, 3377, 路人, 火車站
pet_14228, 3377, 站長, 火車站
pet_4002, 3377, 站長, 火車站
pet_5425, 3399, 地球, 圓
pet_13376, 3384, 學生, 睡覺
pet_4583, 3388, 換衣服, 運動
pet_14497, 3384, 貓咪, 裝可愛
pet_4008, 3384, 貓咪, 裝可愛
pet_3647, 3360, 用電腦, 開機
pet_14497, 3366, 麵條, 機器
pet_4692, 3366, 麵條, 機器
pet_14394, 3390, 小朋友, 漫畫
pet_4746, 3390, 小朋友, 漫畫
pet_12574, 3385, 洗澡, 要睡覺
pet_14599, 3355, 運動, 口渴
pet_3647, 3356, 約會, 開心
pet_14262, 3380, 洗髮乳, 洗澡
pet_14282, 3354, 吃火鍋, 吃飯
pet_4771, 3354, 吃火鍋, 吃飯
pet_14262, 3390, 小狗, 吃飯
pet_10276, 3390, 小狗, 主人
pet_10276, 3390, 小狗, 散步
pet_13675, 3356, 吃壞肚子, 肚子痛
pet_12947, 3412, 上學, 背書包
pet_4813, 3412, 上學, 背書包
pet_14163, 3387, 努力賺錢, 錢
pet_14269, 3378, 斑馬, 動物園
pet_14599, 3378, 斑馬, 動物園
pet_3647, 3378, 斑馬, 動物園
pet_7167, 3354, 運動, 練身體
pet_11644, 3380, 錢, 旅遊
pet_14595, 3380, 球拍, 運動
pet_4789, 3380, 球拍, 運動
pet_13534, 3384, 小雞, 走路
pet_14282, 3412, 跌倒, 站起來
pet_14476, 3380, 橡皮擦, 寫功課
pet_7895, 3357, 失戀, 悲傷
pet_12229, 3395, 老師, 上課
pet_9677, 3365, 大腦, 頭
pet_14331, 3391, 你, 玩
pet_14266, 3356, 無聊, 看電影
pet_14282, 3378, 貝殼, 海邊
pet_14282, 3378, 沙子, 海邊
pet_14282, 3385, 睡覺, 吃飽飯
pet_3489, 3385, 睡覺, 吃飽飯
pet_14397, 3415, 電腦前, 發呆
pet_5264, 3415, 電腦前, 發呆
pet_5949, 3415, 夏天, 去海邊
pet_14282, 3360, 睡覺, 開電扇
pet_2923, 3357, 打籃球, 快樂
pet_2923, 3357, 打籃球, 滿足
pet_5410, 3357, 打籃球, 滿足
pet_5488, 3389, 工作, 沒錢
pet_13357, 3412, 車禍, 報警
pet_9608, 3392, 我, 被打
pet_12711, 3386, 唸書, 快樂
pet_14331, 3383, 狗, 跳
pet_13925, 3387, 努力, 女人緣
pet_14282, 3371, 鞋子, 櫃子
pet_14573, 3358, 肚子痛, 拉肚子
pet_13722, 3358, 肚子痛, 拉肚子
pet_14573, 3358, 肚子痛, 拉肚子
pet_8758, 3385, 流汗, 緊張
pet_9822, 3380, 桌子, 打麻將
pet_14220, 3366, 咖哩, 豬肉
pet_3871, 3366, 咖哩, 豬肉
pet_14220, 3366, 咖哩, 馬鈴薯
pet_13241, 3354, 正妹, 興奮
pet_3871, 3366, 雕像, 石頭
pet_10686, 3395, 學生, 重修
pet_8758, 3412, 想睡覺, 喝咖啡
pet_64, 3384, 鬧鐘, 動
pet_13179, 3365, 奶油, 蛋糕
pet_13824, 3360, 出門, 拿包包
pet_13824, 3360, 出門, 拿包包
pet_11796, 3389, 洗澡, 流汗
pet_14497, 3366, 鞋子, 橡膠
pet_4702, 3366, 鞋子, 橡膠
pet_10686, 3380, 掃把, 掃地
pet_5949, 3386, 看電視, 打發時間
pet_13376, 3370, 手機, 科技產品
pet_11834, 3390, 老師, 好學生
pet_14262, 3383, 老師, 打人
pet_14262, 3383, 老師, 打人
pet_14262, 3383, 老師, 打人
pet_14603, 3355, 受傷, 流血
pet_13925, 3378, 病患, 醫院
pet_259, 3378, 病患, 醫院
pet_13925, 3378, 護士, 醫院
pet_11863, 3388, 去錢櫃, 唱歌
pet_5425, 3389, 吃冰, 天氣熱
pet_12656, 3387, 做事, 錢
pet_11562, 3378, 桌子, 教室
pet_4193, 3386, 打電話, 聯絡感情
pet_14545, 3387, 上班, 錢
pet_14266, 3356, 無聊, 出去玩
pet_12116, 3380, 雙手, 吃飯
pet_14542, 3378, 知識, 學校
pet_3647, 3383, 學生, 考試
pet_12947, 3366, 酒, 酒精
pet_11834, 3366, 酒, 葡萄
pet_14476, 3388, 開冰箱, 吃東西
pet_4692, 3378, 演唱會, 五月天
pet_4193, 3354, 睡覺, 消除疲勞
pet_14262, 3390, 小狗, 尿尿
pet_14514, 3360, 起床, 張開眼睛
pet_14590, 3388, 去打工, 錢
pet_13925, 3353, 勃起, 打炮
pet_14476, 3353, 天氣冷, 穿毛衣
pet_14476, 3353, 天氣冷, 穿毛衣
pet_11915, 3399, 梅子, 酸
pet_11915, 3399, 梅子, 酸
pet_718, 3353, 過年, 穿新衣
pet_718, 3353, 過年, 拿紅包
pet_3997, 3395, 學生, 叫獸
pet_5094, 3395, 學生, 叫獸
pet_14397, 3353, 肚子餓, 吃零食
pet_14544, 3353, 想睡覺, 喝水
pet_5062, 3353, 想睡覺, 喝水
pet_13376, 3384, 學生, 玩
pet_10276, 3384, 學生, 考試
pet_11269, 3384, 學生, 考試
pet_4634, 3353, 肚子餓了, 吃飯
pet_9837, 3360, 吃飯, 說開動
pet_14601, 3360, 愛, 包容
pet_263, 3360, 愛, 包容
pet_10686, 3380, 畚箕, 掃地
pet_41, 3380, 手, 玩
pet_347, 3380, 手, 玩
pet_14415, 3395, 笨蛋, 天才
pet_5220, 3395, 笨蛋, 天才
pet_9670, 3389, 蓋棉被, 天氣冷
pet_14255, 3378, 書, 書局
pet_99, 3353, 下雨, 睡覺
pet_13241, 3356, 吃飯, 不會餓
pet_6639, 3412, 心情好, 唱歌
pet_13722, 3358, 肚子痛, 腹膜炎
pet_5490, 3358, 肚子痛, 腹膜炎
pet_14573, 3358, 肚子痛, 腸胃炎
pet_14573, 3358, 肚子痛, 腸胃炎
pet_10276, 3353, 失戀, 哭
pet_14397, 3353, 失戀, 哭
pet_13928, 3353, 失戀, 哭
pet_14397, 3353, 失戀, 喝酒
pet_5893, 3387, 讀書, 成績
pet_6136, 3353, 聚會, 唱歌
pet_8939, 3353, 聚會, 唱歌
pet_3647, 3356, 考上, 開心
pet_4737, 3356, 考上, 開心
pet_9436, 3409, 快樂, 高興
pet_14194, 3377, 游泳圈, 游泳池
pet_2864, 3377, 游泳圈, 游泳池
pet_14282, 3412, 跌倒, 哭
pet_14476, 3390, 小孩, 玩具
pet_14476, 3390, 小孩, 玩具
pet_14476, 3390, 小孩, 玩具
pet_13782, 3390, 小孩, 玩具
pet_14220, 3360, 洗澡, 準備換洗衣物
pet_14562, 3384, 貓, 抓老鼠
pet_13137, 3384, 牛, 睡覺
pet_4440, 3388, 換衣服, 睡覺
pet_11562, 3386, 工作, 錢
pet_11562, 3386, 工作, 錢
pet_10669, 3388, 換衣服, 出門
pet_11915, 3412, 被打, 報警
pet_5973, 3388, 喝飲料, 看電視
pet_5973, 3388, 吃東西, 看電視
pet_14266, 3356, 無聊, 玩電腦
pet_13925, 3356, 無聊, 玩電腦
pet_400, 3357, 媽媽, 愛
pet_5914, 3357, 媽媽, 愛
pet_14584, 3370, 人類, 靈長類
pet_14158, 3385, 吃飯, 需要熱量
pet_14599, 3356, 健康, 運動
pet_14117, 3389, 買豪宅, 有錢
pet_11834, 3390, 情人, 你
pet_11803, 3395, 上學, 考試
pet_10276, 3353, 傷心, 哭
pet_12574, 3366, 棒棒糖, 糖
pet_14266, 3357, 早睡早起, 身體健康
pet_5532, 3357, 早睡早起, 身體健康
pet_14497, 3366, 衣服, 絲綢
pet_12920, 3389, 睡覺, 不舒服
pet_3647, 3383, 學生, 上學
pet_10446, 3409, 翻桌, 不爽
pet_64, 3415, 夜店, 喝酒
pet_601, 3391, 媽媽, 手機
pet_5809, 3391, 媽媽, 手機
pet_601, 3391, 妹妹, 手機
pet_5809, 3391, 妹妹, 手機
pet_13721, 3357, 家人, 幸福
pet_14599, 3404, 向日葵, 黃色
pet_11753, 3404, 向日葵, 黃色
pet_864, 3354, 跌倒, 受傷
pet_2923, 3357, 打籃球, 高興
pet_4320, 3357, 打籃球, 高興
pet_9608, 3357, 颱風, 死亡
pet_14194, 3370, 手機, 通訊器
pet_10002, 3370, 手機, 通訊器
pet_99, 3409, 心跳加速, 緊張
pet_13387, 3395, 校長, 壞學生
pet_8980, 3395, 農夫, 天災
pet_13038, 3395, 農夫, 天災
pet_13376, 3384, 學生, 讀書
pet_10276, 3384, 學生, 讀書
pet_10584, 3385, 哭泣, 切洋蔥
pet_8581, 3378, 小孩, 公園
pet_3647, 3378, 老人, 公園
pet_10276, 3384, 學生, 翹課
pet_14476, 3384, 學生, 翹課
pet_14228, 3377, 報紙, 便利商店
pet_14228, 3377, 報紙, 便利商店
pet_11834, 3370, 斧頭, 工具
pet_8980, 3395, 農夫, 害蟲
pet_13376, 3370, 手機, 溝通工具
pet_2695, 3371, 草, 森林
pet_8713, 3377, 快樂, 旅行
pet_6106, 3391, 小天使, 好人氣
pet_10775, 3385, 健康, 運動
pet_11333, 3380, 泡麵, 肚子餓
pet_13721, 3370, 台北101, 地標
pet_14476, 3370, 台北101, 地標
pet_14476, 3370, 台北101, 地標
pet_14476, 3370, 台北101, 地標
pet_14476, 3370, 台北101, 地標
pet_14476, 3370, 台北101, 地標
pet_14476, 3370, 台北101, 地標
pet_14476, 3370, 台北101, 地標
pet_14202, 3370, 台北101, 地標
pet_14476, 3370, 台北101, 地標
pet_14476, 3370, 台北101, 地標
pet_14223, 3370, 台北101, 地標
pet_14476, 3370, 台北101, 地標
pet_13246, 3370, 台北101, 地標
pet_93, 3370, 台北101, 地標
pet_14415, 3370, 台北101, 地標
pet_13596, 3370, 台北101, 地標
pet_14117, 3370, 台北101, 地標
pet_14476, 3370, 台北101, 地標
pet_14476, 3370, 台北101, 地標
pet_14165, 3370, 台北101, 地標
pet_14165, 3370, 台北101, 地標
pet_14220, 3370, 台北101, 地標
pet_14497, 3370, 台北101, 地標
pet_14476, 3370, 台北101, 地標
pet_14476, 3370, 台北101, 地標
pet_14497, 3370, 台北101, 地標
pet_14476, 3370, 台北101, 地標
pet_14476, 3370, 台北101, 地標
pet_11459, 3370, 台北101, 地標
pet_14476, 3370, 台北101, 地標
pet_11863, 3370, 台北101, 地標
pet_14574, 3370, 台北101, 地標
pet_14476, 3370, 台北101, 地標
pet_14476, 3370, 台北101, 地標
pet_14202, 3370, 台北101, 地標
pet_12978, 3370, 台北101, 地標
pet_14220, 3370, 台北101, 地標
pet_14220, 3370, 台北101, 地標
pet_14220, 3370, 台北101, 地標
pet_14476, 3370, 台北101, 地標
pet_11459, 3370, 台北101, 地標
pet_14163, 3370, 台北101, 地標
pet_11562, 3412, 吃飯, 飽
pet_13445, 3356, 放假, 旅行
pet_3852, 3356, 放假, 旅行
pet_14282, 3412, 跌倒, 受傷
pet_248, 3378, 水草, 魚缸
pet_248, 3378, 蝦, 魚缸
pet_14476, 3391, 我, 成功
pet_12978, 3389, 泡溫泉, 天氣冷
pet_864, 3384, 生病, 發燒
pet_6041, 3384, 生病, 發燒
pet_864, 3384, 生病, 不舒服
pet_13376, 3384, 學生, 吃飯
pet_864, 3366, 帽子, 塑膠
pet_7167, 3366, 帽子, 塑膠
pet_12413, 3388, 跑步, 減肥
pet_13823, 3380, 耳塞, 睡覺
pet_13928, 3353, 失戀, 吃東西
pet_515, 3360, 洗澡, 綁頭髮
pet_5686, 3360, 洗澡, 綁頭髮
pet_515, 3360, 洗澡, 準備衣服
pet_3647, 3357, 買股票, 錢
pet_6031, 3357, 買股票, 錢
pet_14394, 3386, 讀書, 考大學
pet_10756, 3386, 讀書, 考大學
pet_14331, 3391, 你, 吃
pet_13925, 3387, 有錢, 女人緣
pet_5998, 3387, 有錢, 女人緣
pet_14020, 3392, 學生, 不及格
pet_6346, 3392, 學生, 不及格
pet_601, 3384, 老師, 打人
pet_14476, 3380, 優碘, 受傷
